# Program:featureCounts v2.0.3; Command:"featureCounts" "-F" "GFF" "-p" "-t" "gene" "-g" "ID" "-a" "/media/BioNAS/ag_hallab/DATR/material/reference.gff" "-o" "../results/condition1/9929271/counts.txt" "../results/condition1/9929271/alignment_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../results/condition1/9929271/alignment_sorted.bam
YNL115C	chrXIV	409515	412291	-	2777	0
YNL114C	chrXIV	412203	413262	-	1060	0
YNL113W	chrXIV	409608	413378	+	3771	24
YNL112W	chrXIV	413533	416793	+	3261	28137
YNL111C	chrXIV	416634	418237	-	1604	1662
YNL110C	chrXIV	417352	418537	-	1186	1149
YNL109W	chrXIV	418869	419885	+	1017	0
YNL108C	chrXIV	418853	420187	-	1335	0
YNL107W	chrXIV	419865	421009	+	1145	798
YNL106C	chrXIV	420748	424594	-	3847	1878
YNL105W	chrXIV	424155	424583	+	429	0
YNL104C	chrXIV	424704	426941	-	2238	10625
YNL103W-A	chrXIV	426070	427110	+	1041	0
YNL103W	chrXIV	426900	429839	+	2940	5123
YNL102W	chrXIV	430087	434493	+	4407	4392
YNL101W	chrXIV	434786	437423	+	2638	6710
YNL100W	chrXIV	437495	438433	+	939	1915
YNL099C	chrXIV	438182	439307	-	1126	2066
YNL098C	chrXIV	439485	440911	-	1427	5676
YNL097C-B	chrXIV	440797	440919	-	123	0
YNL097C	chrXIV	441186	442497	-	1312	790
YNL097W-A	chrXIV	441356	441855	+	500	0
YNL096C	chrXIV	443183	444426	-	1244	9558
YNL095C	chrXIV	444618	447083	-	2466	2767
YNL094W	chrXIV	447338	449577	+	2240	6856
YNL093W	chrXIV	449608	450805	+	1198	216
YNL092W	chrXIV	450787	452296	+	1510	607
YNL091W	chrXIV	452261	456226	+	3966	6805
YNL090W	chrXIV	456392	457582	+	1191	652
YNL089C	chrXIV	456693	457169	-	477	0
YNL088W	chrXIV	457704	461990	+	4287	6010
YNL087W	chrXIV	461175	466152	+	4978	11637
YNL086W	chrXIV	466237	467120	+	884	701
YNL085W	chrXIV	466813	469930	+	3118	22980
YNL084C	chrXIV	469804	471171	-	1368	4783
YNL083W	chrXIV	471343	473200	+	1858	1658
YNL082W	chrXIV	473333	476103	+	2771	1503
YNL081C	chrXIV	476002	476874	-	873	2786
YNL080C	chrXIV	476806	478439	-	1634	3166
YNL079C	chrXIV	478090	479218	-	1129	11821
YNL078W	chrXIV	479500	481260	+	1761	7553
YNL077W	chrXIV	481257	483064	+	1808	1413
YNL076W	chrXIV	483284	485392	+	2109	2500
YNL075W	chrXIV	485516	486761	+	1246	3009
YNL074C	chrXIV	486281	488190	-	1910	3446
YNL073W	chrXIV	488344	490227	+	1884	4528
YNL072W	chrXIV	490223	491330	+	1108	1046
YNL071W	chrXIV	491389	493419	+	2031	15836
YNL070W	chrXIV	493249	493911	+	663	564
YNL069C	chrXIV	493571	495040	-	1470	24896
YNL068C	chrXIV	495014	498542	-	3529	2402
YNL067W-A	chrXIV	498482	499148	+	667	17
YNL067W-B	chrXIV	499417	499557	+	141	6
YNL067W	chrXIV	499572	500666	+	1095	10395
YNL066W	chrXIV	500913	501502	+	590	738
YNL065W	chrXIV	503631	505811	+	2181	16483
YNL064C	chrXIV	505502	507348	-	1847	35970
YNL063W	chrXIV	507577	509022	+	1446	1033
YNL062C	chrXIV	508393	510255	-	1863	4747
YNL061W	chrXIV	510499	512545	+	2047	13333
YNL059C	chrXIV	512518	514969	-	2452	4654
YNL058C	chrXIV	515026	516742	-	1717	1795
YNL057W	chrXIV	516403	516735	+	333	0
YNL056W	chrXIV	517027	518016	+	990	1275
YNL055C	chrXIV	517861	519208	-	1348	26255
YNL054W	chrXIV	526086	529583	+	3498	4934
YNL053W	chrXIV	529783	531556	+	1774	3675
YNL052W	chrXIV	531691	532554	+	864	4360
YNL051W	chrXIV	532659	534044	+	1386	1718
YNL050C	chrXIV	533928	535042	-	1115	1481
YNL049C	chrXIV	535092	537953	-	2862	8045
YNL048W	chrXIV	538107	539936	+	1830	3386
YNL047C	chrXIV	539821	542052	-	2232	1725
YNL046W	chrXIV	542062	542992	+	931	1379
YNL045W	chrXIV	542921	545183	+	2263	6233
YNL044W	chrXIV	545178	546203	+	1026	5
YNL043C	chrXIV	544956	546045	-	1090	0
YNL042W-B	chrXIV	547113	547370	+	258	215
YNL042W	chrXIV	547335	549410	+	2076	1166
YNL041C	chrXIV	549219	552042	-	2824	3766
YNL040C-A	chrXIV	552478	552558	-	81	155
YNL040W	chrXIV	553335	555139	+	1805	3212
YNL039W	chrXIV	555001	557025	+	2025	2413
YNL038W	chrXIV	556952	557908	+	957	911
YNL037C	chrXIV	557670	559223	-	1554	20101
YNL036W	chrXIV	559319	560637	+	1319	4259
YNL035C	chrXIV	568308	569772	-	1465	3196
YNL034W	chrXIV	570477	572315	+	1839	291
YNL033W	chrXIV	572975	573961	+	987	532
YNL032W	chrXIV	574366	576675	+	2310	2017
YNL031C	chrXIV	575206	577114	-	1909	0
YNL030W	chrXIV	575466	577214	+	1749	0
YNL029C	chrXIV	577087	578850	-	1764	1906
YNL028W	chrXIV	578679	578996	+	318	18
YNL027W	chrXIV	579475	581721	+	2247	3573
YNL026W	chrXIV	581864	583754	+	1891	2668
YNL025C	chrXIV	582887	585318	-	2432	1258
YNL024C-A	chrXIV	586078	586902	-	825	3051
YNL024C	chrXIV	586925	587951	-	1027	1122
YNL023C	chrXIV	587910	591209	-	3300	8346
YNL022C	chrXIV	591267	592936	-	1670	4495
YNL021W	chrXIV	593157	595581	+	2425	3987
YNL020C	chrXIV	595342	597667	-	2326	2198
YNL019C	chrXIV	598376	599230	-	855	535
YNL018C	chrXIV	599936	601774	-	1839	309
YNL017C	chrXIV	602138	602476	-	339	116
YNL016W	chrXIV	602821	605046	+	2226	15459
YNL015W	chrXIV	605349	605699	+	351	3278
YNL014W	chrXIV	606319	609453	+	3135	1030
YNL013C	chrXIV	609133	609510	-	378	1
YNL012W	chrXIV	609686	611665	+	1980	913
YNL011C	chrXIV	611755	613431	-	1677	1402
YNL010W	chrXIV	613587	614617	+	1031	4988
YNL009W	chrXIV	614712	616928	+	2217	727
YNL008C	chrXIV	616172	618289	-	2118	1079
YNL007C	chrXIV	618084	619706	-	1623	18918
YNL006W	chrXIV	619997	621547	+	1551	5292
YNL005C	chrXIV	621018	622957	-	1940	3427
YNL004W	chrXIV	622883	624891	+	2009	1047
YNL003C	chrXIV	623668	625870	-	2203	2115
YNL002C	chrXIV	625922	627190	-	1269	8048
YNL001W	chrXIV	627373	628742	+	1370	2813
YNR001C	chrXIV	629416	631288	-	1873	20064
YNR001W-A	chrXIV	631206	631806	+	601	99
YNR002C	chrXIV	632860	634096	-	1237	837
YNR003C	chrXIV	633872	635349	-	1478	1679
YNR003W-A	chrXIV	634420	634518	+	99	0
YNR004W	chrXIV	635462	636797	+	1336	1031
YNR005C	chrXIV	636931	637335	-	405	0
YNR006W	chrXIV	636924	639006	+	2083	1834
YNR007C	chrXIV	638834	640200	-	1367	851
YNR008W	chrXIV	640314	642675	+	2362	3336
YNR009W	chrXIV	642146	643602	+	1457	64
YNR010W	chrXIV	642880	644310	+	1431	327
YNR011C	chrXIV	644131	646968	-	2838	2755
YNR012W	chrXIV	647222	649017	+	1796	3416
YNR013C	chrXIV	648930	651809	-	2880	4737
YNR014W	chrXIV	652377	653275	+	899	820
YNR015W	chrXIV	653353	654653	+	1301	3888
YNR016C	chrXIV	654673	661374	-	6702	56160
YNR017W	chrXIV	662311	663828	+	1518	3089
YNR018W	chrXIV	663877	665246	+	1370	5278
YNR019W	chrXIV	665339	667267	+	1929	7937
YNR020C	chrXIV	667410	668222	-	813	886
YNR021W	chrXIV	668345	670076	+	1732	6138
YNR022C	chrXIV	669501	670373	-	873	204
YNR023W	chrXIV	670362	672241	+	1880	2024
YNR024W	chrXIV	672364	673164	+	801	410
YNR025C	chrXIV	672702	673061	-	360	0
YNR026C	chrXIV	672931	674748	-	1818	3204
YNR027W	chrXIV	674717	676137	+	1421	2084
YNR028W	chrXIV	676099	677276	+	1178	1642
YNR029C	chrXIV	676972	678520	-	1549	1945
YNR030W	chrXIV	678722	680691	+	1970	5906
YNR031C	chrXIV	680694	685433	-	4740	7094
YNR032W	chrXIV	685866	687333	+	1468	1578
YNR032C-A	chrXIV	686550	687501	-	952	0
YNR033W	chrXIV	687318	690067	+	2750	5476
YNR034W	chrXIV	690194	691568	+	1375	1056
YNR034W-A	chrXIV	691837	692967	+	1131	857
YNR035C	chrXIV	692856	694088	-	1233	7906
YNR036C	chrXIV	694041	694832	-	792	4115
YNR037C	chrXIV	694861	695384	-	524	1915
YNR038W	chrXIV	695550	697632	+	2083	7391
YNR039C	chrXIV	697543	699478	-	1936	2950
YNR040W	chrXIV	699663	700635	+	973	1682
YNR041C	chrXIV	700483	701945	-	1463	65
YNR042W	chrXIV	700867	701752	+	886	0
YNR043W	chrXIV	701848	703628	+	1781	8536
YNR044W	chrXIV	703549	705951	+	2403	896
YNR045W	chrXIV	706077	707721	+	1645	745
YNR046W	chrXIV	706897	708337	+	1441	3603
YNR047W	chrXIV	708458	711463	+	3006	4981
YNR048W	chrXIV	711571	713050	+	1480	2479
YNR049C	chrXIV	712857	714641	-	1785	1608
YNR050C	chrXIV	713936	715935	-	2000	2898
YNR051C	chrXIV	716324	719076	-	2753	13963
YNR052C	chrXIV	719244	720784	-	1541	5619
YNR053C	chrXIV	720889	723172	-	2284	23836
YNR054C	chrXIV	723092	724346	-	1255	2232
YNR055C	chrXIV	727845	730644	-	2800	4058
YNR056C	chrXIV	731494	733836	-	2343	1116
YNR057C	chrXIV	733247	734213	-	967	113
YNR058W	chrXIV	734291	735733	+	1443	567
YNR059W	chrXIV	736696	738756	+	2061	2718
YNR060W	chrXIV	739951	742110	+	2160	1507
YNR061C	chrXIV	742338	743632	-	1295	2783
YNR062C	chrXIV	744360	745343	-	984	509
YNR063W	chrXIV	746943	748766	+	1824	1195
YNR064C	chrXIV	748854	750071	-	1218	743
YNR065C	chrXIV	750350	753700	-	3351	3631
YNR066C	chrXIV	753725	755035	-	1311	978
YNR067C	chrXIV	755648	759149	-	3502	30527
YNR068C	chrXIV	759807	762283	-	2477	680
YNR069C	chrXIV	761123	762592	-	1470	148
YNR070W	chrXIV	765375	769376	+	4002	2139
YNR071C	chrXIV	770310	771856	-	1547	915
YNR072W	chrXIV	772657	774351	+	1695	749
YNR073C	chrXIV	774660	776363	-	1704	568
YNR074C	chrXIV	777515	778889	-	1375	2047
YNR075W	chrXIV	779916	781040	+	1125	0
YNR075C-A	chrXIV	781511	781603	-	93	0
YNR076W	chrXIV	779917	782416	+	2500	497
YNR077C	chrXIV	783287	783541	-	255	0
YOL166W-A	chrXV	585	740	+	156	0
YOL166C	chrXV	1000	1338	-	339	0
YOL165C	chrXV	1647	2078	-	432	28
YOL164W-A	chrXV	4130	4312	+	183	27
YOL164W	chrXV	5924	8205	+	2282	2239
YOL163W	chrXV	9304	10451	+	1148	531
YOL162W	chrXV	10043	10887	+	845	44
YOL161C	chrXV	11549	11911	-	363	8
YOL160W	chrXV	14011	14691	+	681	89
YOL159C-A	chrXV	14562	15624	-	1063	753
YOL159C	chrXV	16719	18026	-	1308	1168
YOL158C	chrXV	19090	21654	-	2565	5827
YOL157C	chrXV	22457	24484	-	2028	842
YOL156W	chrXV	25273	26976	+	1704	1423
YOL155W-A	chrXV	27084	27218	+	135	226
YOL155C	chrXV	28579	31660	-	3082	9213
YOL154W	chrXV	33522	35531	+	2010	1044
YOL152W	chrXV	40702	42735	+	2034	1071
YOL151W	chrXV	43646	44868	+	1223	7733
YOL150C	chrXV	44473	44784	-	312	0
YOL149W	chrXV	44938	45633	+	696	1529
YOL148C	chrXV	45760	47574	-	1815	2935
YOL147C	chrXV	47735	48688	-	954	1139
YOL146W	chrXV	48840	49556	+	717	1333
YOL145C	chrXV	49555	52788	-	3234	9021
YOL144W	chrXV	53002	54613	+	1612	1860
YOL143C	chrXV	54522	55354	-	833	2931
YOL142W	chrXV	55412	56349	+	938	3641
YOL141W	chrXV	56414	59197	+	2784	72
YOL140W	chrXV	56630	60124	+	3495	3088
YOL139C	chrXV	60238	61153	-	916	17044
YOL138C	chrXV	61277	65402	-	4126	3323
YOL137W	chrXV	65511	67416	+	1906	1524
YOL136C	chrXV	67201	69024	-	1824	10121
YOL135C	chrXV	69210	70104	-	895	24
YOL134C	chrXV	70156	70545	-	390	0
YOL133W	chrXV	69402	71059	+	1658	1519
YOL132W	chrXV	71300	72715	+	1416	392
YOL131W	chrXV	73031	73357	+	327	224
YOL130W	chrXV	74104	77351	+	3248	8425
YOL129W	chrXV	77505	78322	+	818	5775
YOL128C	chrXV	78199	79843	-	1645	1412
YOL127W	chrXV	80134	81405	+	1272	17080
YOL126C	chrXV	81548	83152	-	1605	2130
YOL125W	chrXV	83520	85457	+	1938	2730
YOL124C	chrXV	85172	86804	-	1633	5429
YOL123W	chrXV	87464	89596	+	2133	10181
YOL122C	chrXV	89489	91557	-	2069	4302
YOL121C	chrXV	91836	93609	-	1774	7669
YOL120C	chrXV	93042	94449	-	1408	10004
YOL119C	chrXV	94709	96864	-	2156	3312
YOL118C	chrXV	96576	97385	-	810	1144
YOL117W	chrXV	97551	99488	+	1938	1001
YOL116W	chrXV	99557	101254	+	1698	2945
YOL115W	chrXV	101405	103355	+	1951	2198
YOL114C	chrXV	102833	104276	-	1444	317
YOL113W	chrXV	104040	106389	+	2350	1927
YOL112W	chrXV	106426	108267	+	1842	1456
YOL111C	chrXV	108176	109179	-	1004	1575
YOL110W	chrXV	109126	110309	+	1184	455
YOL109W	chrXV	110176	110792	+	617	19638
YOL108C	chrXV	111199	112006	-	808	502
YOL107W	chrXV	112045	113554	+	1510	511
YOL106W	chrXV	112813	113672	+	860	8
YOL105C	chrXV	114009	116126	-	2118	1194
YOL104C	chrXV	115975	117511	-	1537	2629
YOL103W	chrXV	123790	126030	+	2241	4996
YOL102C	chrXV	125870	126712	-	843	1140
YOL101C	chrXV	126873	127987	-	1115	1450
YOL100W	chrXV	129237	132482	+	3246	1930
YOL099C	chrXV	132017	132508	-	492	0
YOL098C	chrXV	132449	135931	-	3483	21149
YOL097W-A	chrXV	135837	136548	+	712	74
YOL097C	chrXV	136162	137860	-	1699	7524
YOL096C	chrXV	137940	139105	-	1166	1397
YOL095C	chrXV	139143	141380	-	2238	763
YOL094C	chrXV	141352	142612	-	1261	0
YOL093W	chrXV	141518	143759	+	2242	372
YOL092W	chrXV	143028	145323	+	2296	2971
YOL091W	chrXV	145334	147163	+	1830	296
YOL090W	chrXV	147278	150358	+	3081	4696
YOL089C	chrXV	150226	153552	-	3327	3227
YOL088C	chrXV	153655	154817	-	1163	3699
YOL087C	chrXV	155152	158918	-	3767	8305
YOL086W-A	chrXV	159116	159615	+	500	552
YOL086C	chrXV	159455	161697	-	2243	379093
YOL085W-A	chrXV	160785	162238	+	1454	11
YOL085C	chrXV	161673	162014	-	342	0
YOL084W	chrXV	162356	165331	+	2976	958
YOL083W	chrXV	165483	167037	+	1555	386
YOL083C-A	chrXV	166266	167006	-	741	0
YOL082W	chrXV	168381	170080	+	1700	3631
YOL081W	chrXV	171070	180309	+	9240	28785
YOL080C	chrXV	180285	181471	-	1187	1802
YOL079W	chrXV	181057	181455	+	399	0
YOL078W	chrXV	181633	185245	+	3613	2970
YOL077W-A	chrXV	185388	185920	+	533	928
YOL077C	chrXV	185578	186804	-	1227	7607
YOL076W	chrXV	186993	190223	+	3231	4821
YOL075C	chrXV	189658	193542	-	3885	3496
YOL073C	chrXV	193742	194851	-	1110	2237
YOL072W	chrXV	194948	196471	+	1524	1576
YOL071W	chrXV	196351	197157	+	807	1346
YOL070C	chrXV	197008	198753	-	1746	2895
YOL069W	chrXV	198925	200463	+	1539	992
YOL068C	chrXV	200147	202509	-	2363	1094
YOL067C	chrXV	200933	202570	-	1638	4
YOL066C	chrXV	202626	204807	-	2182	2317
YOL065C	chrXV	204421	205944	-	1524	1062
YOL064C	chrXV	205959	207268	-	1310	2786
YOL063C	chrXV	207334	210338	-	3005	5041
YOL062C	chrXV	210356	212015	-	1660	5250
YOL061W	chrXV	212192	213946	+	1755	11740
YOL060C	chrXV	213730	216207	-	2478	3488
YOL059W	chrXV	217076	218757	+	1682	5141
YOL058W	chrXV	219139	220684	+	1546	8383
YOL057W	chrXV	220703	223127	+	2425	5948
YOL056W	chrXV	223143	224349	+	1207	1660
YOL055C	chrXV	224361	226348	-	1988	2263
YOL054W	chrXV	228512	230016	+	1505	1346
YOL053W	chrXV	230069	231391	+	1323	1313
YOL052C-A	chrXV	231260	231800	-	541	694
YOL052C	chrXV	232315	233791	-	1477	5005
YOL051W	chrXV	234940	238185	+	3246	4111
YOL050C	chrXV	237744	238338	-	595	114
YOL049W	chrXV	238540	240225	+	1686	4757
YOL048C	chrXV	240064	241410	-	1347	2105
YOL047C	chrXV	241614	242747	-	1134	851
YOL046C	chrXV	243466	244140	-	675	82
YOL045W	chrXV	243497	246802	+	3306	6735
YOL044W	chrXV	247049	248478	+	1430	1290
YOL043C	chrXV	248289	249638	-	1350	491
YOL042W	chrXV	249158	251222	+	2065	1785
YOL041C	chrXV	251060	252708	-	1649	7487
YOL040C	chrXV	252786	253629	-	844	106
YOL039W	chrXV	253063	254811	+	1749	11815
YOL038C-A	chrXV	254713	256030	-	1318	0
YOL038W	chrXV	254812	258706	+	3895	628
YOL037C	chrXV	256626	257077	-	452	0
YOL036W	chrXV	256344	259170	+	2827	5
YOL035C	chrXV	258803	259105	-	303	0
YOL034W	chrXV	259896	263283	+	3388	1969
YOL033W	chrXV	263412	265239	+	1828	1896
YOL032W	chrXV	265307	266705	+	1399	861
YOL031C	chrXV	266122	267745	-	1624	2649
YOL030W	chrXV	267913	269830	+	1918	12865
YOL029C	chrXV	269706	271058	-	1353	16
YOL028C	chrXV	269936	271591	-	1656	619
YOL027C	chrXV	271773	273793	-	2021	7049
YOL026C	chrXV	273711	274377	-	667	1217
YOL025W	chrXV	274866	277072	+	2207	1995
YOL024W	chrXV	277068	277647	+	580	63
YOL023W	chrXV	277874	280266	+	2393	1773
YOL022C	chrXV	280097	281528	-	1432	4244
YOL021C	chrXV	282302	285479	-	3178	15787
YOL020W	chrXV	286025	288180	+	2156	13013
YOL019W-A	chrXV	288420	288572	+	153	12
YOL019W	chrXV	288743	290819	+	2077	5844
YOL018C	chrXV	290618	292222	-	1605	1697
YOL017W	chrXV	292429	294803	+	2375	574
YOL016C	chrXV	294513	296227	-	1715	6075
YOL015W	chrXV	296411	298975	+	2565	610
YOL014W	chrXV	299472	300873	+	1402	562
YOL013W-B	chrXV	300690	300980	+	291	4
YOL013W-A	chrXV	301047	301238	+	192	374
YOL013C	chrXV	301265	303193	-	1929	3011
YOL012C	chrXV	303360	304806	-	1447	1528
YOL011W	chrXV	304593	307689	+	3097	15478
YOL010W	chrXV	307883	309265	+	1383	4687
YOL009C	chrXV	309014	310823	-	1810	703
YOL008W	chrXV	309984	311138	+	1155	0
YOL007C	chrXV	310851	312502	-	1652	3979
YOL006C	chrXV	312919	315559	-	2641	6331
YOL005C	chrXV	315703	316585	-	883	3883
YOL004W	chrXV	316938	321548	+	4611	13912
YOL003C	chrXV	321655	323015	-	1361	2175
YOL002C	chrXV	323346	324650	-	1305	3732
YOL001W	chrXV	324805	326276	+	1472	2004
YOR001W	chrXV	326787	329263	+	2477	9059
YOR002W	chrXV	329361	331474	+	2114	4987
YOR003W	chrXV	331381	333104	+	1724	1155
YOR004W	chrXV	333543	334576	+	1034	2330
YOR005C	chrXV	334399	337378	-	2980	2322
YOR006C	chrXV	337419	338688	-	1270	2295
YOR007C	chrXV	338629	340057	-	1429	60919
YOR008C	chrXV	340950	342711	-	1762	7479
YOR008C-A	chrXV	342857	343081	-	225	272
YOR008W-B	chrXV	343929	344030	+	102	73
YOR009W	chrXV	344335	345798	+	1464	393
YOR010C	chrXV	346081	347361	-	1281	273
YOR011W	chrXV	349679	353863	+	4185	3347
YOR011W-A	chrXV	355652	355858	+	207	18
YOR012W	chrXV	356543	356956	+	414	0
YOR013W	chrXV	356548	357293	+	746	180
YOR014W	chrXV	357415	360256	+	2842	799
YOR015W	chrXV	357866	360457	+	2592	0
YOR016C	chrXV	359726	361197	-	1472	2250
YOR017W	chrXV	361377	363954	+	2578	2843
YOR018W	chrXV	364313	367042	+	2730	3143
YOR019W	chrXV	368127	370319	+	2193	882
YOR020C	chrXV	369619	370925	-	1307	49428
YOR020W-A	chrXV	371155	372140	+	986	1317
YOR021C	chrXV	372641	374798	-	2158	4132
YOR022C	chrXV	373671	375877	-	2207	530
YOR023C	chrXV	375953	377882	-	1930	1456
YOR024W	chrXV	377847	378170	+	324	5
YOR025W	chrXV	378143	379966	+	1824	1078
YOR026W	chrXV	379359	381008	+	1650	1281
YOR027W	chrXV	380952	383213	+	2262	122702
YOR028C	chrXV	383208	384695	-	1488	567
YOR029W	chrXV	384600	384935	+	336	13
YOR030W	chrXV	386749	389555	+	2807	3729
YOR032C	chrXV	389660	391267	-	1608	0
YOR032W-A	chrXV	389692	392569	+	2878	148
YOR033C	chrXV	392252	394665	-	2414	2836
YOR034C	chrXV	394729	397324	-	2596	2317
YOR034C-A	chrXV	397106	399157	-	2052	39
YOR035C	chrXV	397493	400124	-	2632	1420
YOR036W	chrXV	400291	401308	+	1018	1894
YOR037W	chrXV	401480	402818	+	1339	1634
YOR038C	chrXV	402654	405458	-	2805	3351
YOR039W	chrXV	405602	407008	+	1407	5152
YOR040W	chrXV	407013	408263	+	1251	1450
YOR041C	chrXV	407924	410009	-	2086	12
YOR042W	chrXV	408314	409909	+	1596	0
YOR043W	chrXV	410158	412486	+	2329	6831
YOR044W	chrXV	412708	413706	+	999	1530
YOR045W	chrXV	413795	414497	+	703	1711
YOR046C	chrXV	414114	416108	-	1995	9200
YOR047C	chrXV	416170	418270	-	2101	4310
YOR048C	chrXV	418390	421706	-	3317	11318
YOR049C	chrXV	422390	423917	-	1528	1113
YOR050C	chrXV	424001	425997	-	1997	366
YOR051C	chrXV	424619	426291	-	1673	190
YOR052C	chrXV	426388	427437	-	1050	17236
YOR053W	chrXV	427817	428158	+	342	0
YOR054C	chrXV	427749	430017	-	2269	1379
YOR055W	chrXV	429478	429912	+	435	0
YOR056C	chrXV	430188	431751	-	1564	4995
YOR057W	chrXV	432106	433502	+	1397	3099
YOR058C	chrXV	433417	436496	-	3080	1708
YOR059C	chrXV	438851	440839	-	1989	890
YOR060C	chrXV	439326	441190	-	1865	575
YOR061W	chrXV	441371	442803	+	1433	5744
YOR062C	chrXV	442635	444209	-	1575	1511
YOR063W	chrXV	444105	445967	+	1863	96756
YOR064C	chrXV	445861	446796	-	936	796
YOR065W	chrXV	447084	448905	+	1822	2238
YOR066W	chrXV	449225	451599	+	2375	970
YOR067C	chrXV	451644	453567	-	1924	2954
YOR069W	chrXV	453665	455987	+	2323	3019
YOR068C	chrXV	453869	454213	-	345	0
YOR070C	chrXV	455779	458029	-	2251	2136
YOR071C	chrXV	458740	461731	-	2992	2912
YOR072W	chrXV	461502	461816	+	315	0
YOR072W-A	chrXV	461791	462039	+	249	105
YOR072W-B	chrXV	464469	464630	+	162	34
YOR073W	chrXV	464694	466662	+	1969	807
YOR074C	chrXV	466569	467988	-	1420	581
YOR073W-A	chrXV	467390	467623	+	234	0
YOR075W	chrXV	467798	469310	+	1513	1611
YOR076C	chrXV	469294	471659	-	2366	2122
YOR077W	chrXV	471861	473160	+	1300	1
YOR078W	chrXV	471904	473408	+	1505	291
YOR079C	chrXV	473338	474735	-	1398	1578
YOR080W	chrXV	474586	477179	+	2594	1665
YOR081C	chrXV	476812	479532	-	2721	1684
YOR082C	chrXV	479296	479637	-	342	0
YOR083W	chrXV	479371	481261	+	1891	0
YOR084W	chrXV	479662	481819	+	2158	245
YOR085W	chrXV	481918	483680	+	1763	2707
YOR086C	chrXV	483079	486972	-	3894	11760
YOR087W	chrXV	487615	489861	+	2247	3876
YOR089C	chrXV	489904	491805	-	1902	3255
YOR090C	chrXV	491040	493149	-	2110	2101
YOR091W	chrXV	493363	494934	+	1572	5644
YOR092W	chrXV	494889	497182	+	2294	4454
YOR093C	chrXV	497506	502452	-	4947	4854
YOR094W	chrXV	502697	503998	+	1302	140
YOR095C	chrXV	502879	504470	-	1592	942
YOR096W	chrXV	504725	506857	+	2133	11416
YOR097C	chrXV	506726	507685	-	960	1268
YOR098C	chrXV	507826	511283	-	3458	9811
YOR099W	chrXV	511620	513151	+	1532	9461
YOR100C	chrXV	513036	516357	-	3322	377
YOR101W	chrXV	515134	516493	+	1360	0
YOR102W	chrXV	516423	516773	+	351	0
YOR103C	chrXV	516358	517444	-	1087	474
YOR104W	chrXV	517626	518496	+	871	25
YOR105W	chrXV	517683	518984	+	1302	381
YOR106W	chrXV	519023	520081	+	1059	1529
YOR107W	chrXV	521062	522693	+	1632	2969
YOR108W	chrXV	522926	525029	+	2104	6577
YOR108C-A	chrXV	524605	524814	-	210	0
YOR109W	chrXV	525135	528771	+	3637	10406
YOR110W	chrXV	528864	530380	+	1517	2049
YOR111W	chrXV	530389	531459	+	1071	951
YOR112W	chrXV	531429	533860	+	2432	3453
YOR113W	chrXV	534075	536819	+	2745	3521
YOR114W	chrXV	537342	538959	+	1618	143
YOR115C	chrXV	538253	539531	-	1279	1101
YOR116C	chrXV	539665	544379	-	4715	17396
YOR117W	chrXV	544912	546540	+	1629	18211
YOR118W	chrXV	546610	548748	+	2139	1124
YOR119C	chrXV	547763	550560	-	2798	2542
YOR120W	chrXV	550487	552238	+	1752	2407
YOR121C	chrXV	551798	552103	-	306	0
YOR122C	chrXV	551932	552912	-	981	12641
YOR123C	chrXV	553107	554815	-	1709	1668
YOR124C	chrXV	554745	558765	-	4021	13005
YOR125C	chrXV	558738	559780	-	1043	1655
YOR126C	chrXV	559826	560953	-	1128	1116
YOR127W	chrXV	560907	564354	+	3448	6071
YOR128C	chrXV	564399	566243	-	1845	10362
YOR129C	chrXV	566655	569636	-	2982	1885
YOR130C	chrXV	569600	570831	-	1232	1021
YOR131C	chrXV	572068	572959	-	892	1200
YOR132W	chrXV	573037	574945	+	1909	4098
YOR133W	chrXV	575006	578575	+	3570	89650
YOR134W	chrXV	578564	579793	+	1230	2007
YOR135C	chrXV	580159	580500	-	342	0
YOR136W	chrXV	580066	581669	+	1604	37977
YOR137C	chrXV	581685	584048	-	2364	2619
YOR138C	chrXV	584237	586406	-	2170	4443
YOR139C	chrXV	586950	587342	-	393	0
YOR140W	chrXV	586624	589750	+	3127	1349
YOR141C	chrXV	589631	592616	-	2986	5823
YOR142W	chrXV	592829	594330	+	1502	8239
YOR143C	chrXV	600963	602425	-	1463	1580
YOR144C	chrXV	602578	605122	-	2545	2295
YOR145C	chrXV	605159	606237	-	1079	3000
YOR146W	chrXV	605695	606441	+	747	1
YOR147W	chrXV	606518	608663	+	2146	3391
YOR148C	chrXV	608412	609238	-	827	627
YOR149C	chrXV	609406	611451	-	2046	2511
YOR150W	chrXV	611946	612652	+	707	2469
YOR151C	chrXV	612651	616960	-	4310	35592
YOR152C	chrXV	617250	618886	-	1637	1472
YOR153W	chrXV	619840	624375	+	4536	106571
YOR154W	chrXV	624531	626651	+	2121	3117
YOR155C	chrXV	626521	628025	-	1505	3147
YOR156C	chrXV	628105	630711	-	2607	2675
YOR157C	chrXV	630652	631813	-	1162	13170
YOR158W	chrXV	632074	633274	+	1201	472
YOR159C	chrXV	632464	633637	-	1174	604
YOR160W	chrXV	633740	636852	+	3113	4510
YOR161C	chrXV	636820	638695	-	1876	1547
YOR161W-A	chrXV	637574	637654	+	81	0
YOR161W-B	chrXV	637975	638235	+	261	0
