# Program:featureCounts v2.0.3; Command:"featureCounts" "-F" "GFF" "-p" "-t" "gene" "-g" "ID" "-a" "/media/BioNAS/ag_hallab/DATR/material/reference.gff" "-o" "../results/condition2/9929281/counts.txt" "../results/condition2/9929281/alignment_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../results/condition2/9929281/alignment_sorted.bam
YNL315C	chrXIV	43217	44682	-	1466	3663
YNL314W	chrXIV	44391	45372	+	982	620
YNL313C	chrXIV	45221	48058	-	2838	8290
YNL312W	chrXIV	48248	49410	+	1163	2982
YNL311C	chrXIV	49321	51711	-	2391	2538
YNL310C	chrXIV	51711	52484	-	774	1299
YNL309W	chrXIV	52597	54282	+	1686	1030
YNL308C	chrXIV	53962	55950	-	1989	3228
YNL307C	chrXIV	56057	57749	-	1693	7955
YNL306W	chrXIV	57947	58919	+	973	3312
YNL305C	chrXIV	58811	60003	-	1193	3345
YNL304W	chrXIV	60235	61749	+	1515	1201
YNL303W	chrXIV	61510	61857	+	348	0
YNL302C	chrXIV	61747	63164	-	1418	17231
YNL301C	chrXIV	63405	64911	-	1507	7538
YNL300W	chrXIV	65031	66308	+	1278	1470
YNL299W	chrXIV	66416	68513	+	2098	2686
YNL298W	chrXIV	68726	71549	+	2824	3456
YNL297C	chrXIV	71673	76583	-	4911	10491
YNL296W	chrXIV	76273	76587	+	315	0
YNL295W	chrXIV	76788	78711	+	1924	1723
YNL294C	chrXIV	77941	80450	-	2510	5135
YNL293W	chrXIV	80576	82638	+	2063	2496
YNL292W	chrXIV	82718	84302	+	1585	3056
YNL291C	chrXIV	84005	86049	-	2045	5384
YNL290W	chrXIV	86155	87485	+	1331	3649
YNL289W	chrXIV	87720	88872	+	1153	2040
YNL288W	chrXIV	90158	91615	+	1458	2804
YNL287W	chrXIV	91793	95045	+	3253	22640
YNL286W	chrXIV	95029	96168	+	1140	1159
YNL285W	chrXIV	96173	96544	+	372	35
YNL284C	chrXIV	103134	104102	-	969	3118
YNL283C	chrXIV	105066	108136	-	3071	3599
YNL282W	chrXIV	107648	108341	+	694	0
YNL281W	chrXIV	107695	109088	+	1394	3371
YNL280C	chrXIV	108685	110629	-	1945	5023
YNL279W	chrXIV	110917	112902	+	1986	1495
YNL278W	chrXIV	113116	116652	+	3537	3032
YNL277W-A	chrXIV	116650	117185	+	536	185
YNL277W	chrXIV	117186	120582	+	3397	0
YNL276C	chrXIV	117063	118908	-	1846	0
YNL275W	chrXIV	119014	121087	+	2074	290
YNL274C	chrXIV	120953	122270	-	1318	1230
YNL273W	chrXIV	122883	126599	+	3717	3763
YNL272C	chrXIV	126575	129180	-	2606	3374
YNL271C	chrXIV	129522	135383	-	5862	10756
YNL270C	chrXIV	135841	137843	-	2003	473
YNL269W	chrXIV	137699	138094	+	396	68
YNL268W	chrXIV	138484	140663	+	2180	9665
YNL267W	chrXIV	140741	144209	+	3469	7267
YNL266W	chrXIV	144245	144664	+	420	0
YNL265C	chrXIV	143997	145312	-	1316	373
YNL264C	chrXIV	145211	146644	-	1434	3549
YNL263C	chrXIV	146670	147986	-	1317	4359
YNL262W	chrXIV	148212	154880	+	6669	10527
YNL261W	chrXIV	155054	157203	+	2150	2858
YNL260C	chrXIV	156859	157347	-	489	216
YNL259C	chrXIV	157557	159089	-	1533	483
YNL258C	chrXIV	158001	160400	-	2400	1483
YNL257C	chrXIV	160631	164320	-	3690	4840
YNL256W	chrXIV	164538	167163	+	2626	8834
YNL255C	chrXIV	167081	169242	-	2162	11576
YNL254C	chrXIV	167816	169296	-	1481	31
YNL253W	chrXIV	169947	171458	+	1512	1581
YNL252C	chrXIV	171276	172367	-	1092	2388
YNL251C	chrXIV	172315	174600	-	2286	5835
YNL250W	chrXIV	175410	179348	+	3939	2653
YNL249C	chrXIV	178841	181150	-	2310	1692
YNL248C	chrXIV	181072	182681	-	1610	10887
YNL247W	chrXIV	182842	185383	+	2542	16588
YNL246W	chrXIV	185453	187128	+	1676	0
YNL245C	chrXIV	185280	186905	-	1626	0
YNL244C	chrXIV	187021	187765	-	745	8720
YNL243W	chrXIV	187984	191037	+	3054	13813
YNL242W	chrXIV	191324	196102	+	4779	6803
YNL241C	chrXIV	196181	198370	-	2190	6721
YNL240C	chrXIV	198396	200293	-	1898	4000
YNL239W	chrXIV	200190	202209	+	2020	7920
YNL238W	chrXIV	202114	204995	+	2882	10840
YNL237W	chrXIV	205133	206764	+	1632	2025
YNL236W	chrXIV	206881	209945	+	3065	4670
YNL235C	chrXIV	209548	209979	-	432	4
YNL234W	chrXIV	210200	211644	+	1445	2614
YNL233W	chrXIV	211737	214694	+	2958	2918
YNL232W	chrXIV	213729	215976	+	2248	3342
YNL231C	chrXIV	215779	217239	-	1461	2831
YNL230C	chrXIV	217144	218725	-	1582	1828
YNL229C	chrXIV	218992	220417	-	1426	2427
YNL228W	chrXIV	220037	221606	+	1570	9
YNL227C	chrXIV	220580	222519	-	1940	438
YNL226W	chrXIV	222094	222688	+	595	0
YNL225C	chrXIV	222615	224519	-	1905	1231
YNL224C	chrXIV	224621	227335	-	2715	2903
YNL223W	chrXIV	227363	229397	+	2035	1159
YNL222W	chrXIV	229008	229944	+	937	450
YNL221C	chrXIV	230929	233753	-	2825	7668
YNL220W	chrXIV	234278	235925	+	1648	8727
YNL219C	chrXIV	235829	237844	-	2016	8728
YNL218W	chrXIV	238032	240449	+	2418	1227
YNL217W	chrXIV	239513	241450	+	1938	4402
YNL216W	chrXIV	241569	244315	+	2747	7108
YNL215W	chrXIV	244374	245830	+	1457	350
YNL214W	chrXIV	245384	246475	+	1092	396
YNL213C	chrXIV	246275	247196	-	922	1759
YNL212W	chrXIV	247369	249969	+	2601	5037
YNL211C	chrXIV	249877	251733	-	1857	692
YNL210W	chrXIV	250931	251743	+	813	0
YNL209W	chrXIV	251970	254043	+	2074	108527
YNL208W	chrXIV	254092	255128	+	1037	12231
YNL207W	chrXIV	255228	257302	+	2075	4363
YNL206C	chrXIV	256536	258192	-	1657	1847
YNL205C	chrXIV	258155	258577	-	423	10
YNL204C	chrXIV	258375	259277	-	903	511
YNL203C	chrXIV	259439	260050	-	612	49
YNL202W	chrXIV	259500	260961	+	1462	462
YNL201C	chrXIV	260432	263464	-	3033	7917
YNL200C	chrXIV	263576	264612	-	1037	2893
YNL199C	chrXIV	264749	266669	-	1921	4117
YNL198C	chrXIV	266514	266816	-	303	2
YNL197C	chrXIV	266916	269963	-	3048	5387
YNL196C	chrXIV	270275	271171	-	897	330
YNL195C	chrXIV	271523	272308	-	786	773
YNL194C	chrXIV	272710	273615	-	906	741
YNL193W	chrXIV	274315	276166	+	1852	3384
YNL192W	chrXIV	276354	280086	+	3733	29220
YNL191W	chrXIV	280332	281626	+	1295	3238
YNL190W	chrXIV	282153	283858	+	1706	22105
YNL189W	chrXIV	284055	286157	+	2103	15470
YNL188W	chrXIV	286171	287631	+	1461	1444
YNL187W	chrXIV	287764	289451	+	1688	2274
YNL186W	chrXIV	289282	292153	+	2872	9859
YNL185C	chrXIV	291909	292772	-	864	2064
YNL184C	chrXIV	292557	292883	-	327	0
YNL183C	chrXIV	293015	295706	-	2692	3490
YNL182C	chrXIV	295875	298136	-	2262	7674
YNL181W	chrXIV	298228	299681	+	1454	3719
YNL180C	chrXIV	299563	300914	-	1352	2611
YNL179C	chrXIV	300666	301103	-	438	28
YNL178W	chrXIV	302651	304664	+	2014	44165
YNL177C	chrXIV	303364	304668	-	1305	0
YNL176C	chrXIV	304807	307169	-	2363	2337
YNL175C	chrXIV	307196	308716	-	1521	1934
YNL174W	chrXIV	308074	308646	+	573	0
YNL173C	chrXIV	308734	310284	-	1551	2729
YNL172W	chrXIV	310636	315882	+	5247	7076
YNL171C	chrXIV	315629	315997	-	369	0
YNL170W	chrXIV	315978	316373	+	396	0
YNL169C	chrXIV	316052	318504	-	2453	2155
YNL168C	chrXIV	317333	319201	-	1869	1343
YNL167C	chrXIV	319191	321746	-	2556	3016
YNL166C	chrXIV	322099	323639	-	1541	2697
YNL165W	chrXIV	323706	325281	+	1576	1647
YNL164C	chrXIV	324922	326505	-	1584	1463
YNL163C	chrXIV	326611	330179	-	3569	11767
YNL162W-A	chrXIV	330304	331022	+	719	158
YNL162W	chrXIV	330499	332295	+	1797	14340
YNL161W	chrXIV	332457	335333	+	2877	7318
YNL160W	chrXIV	336397	338149	+	1753	50605
YNL159C	chrXIV	337687	339400	-	1714	2633
YNL158W	chrXIV	339612	340208	+	597	0
YNL157W	chrXIV	339614	341088	+	1475	3576
YNL156C	chrXIV	340853	342186	-	1334	2208
YNL155C-A	chrXIV	341911	342135	-	225	0
YNL155W	chrXIV	342364	343550	+	1187	3505
YNL154C	chrXIV	343372	345509	-	2138	7336
YNL153C	chrXIV	345368	346645	-	1278	700
YNL152W	chrXIV	345772	347864	+	2093	1021
YNL151C	chrXIV	347544	348590	-	1047	1325
YNL150W	chrXIV	349251	349658	+	408	0
YNL149C	chrXIV	348967	350402	-	1436	71
YNL148C	chrXIV	349744	351473	-	1730	46
YNL147W	chrXIV	350573	351431	+	859	0
YNL146C-A	chrXIV	351335	352047	-	713	0
YNL146W	chrXIV	351432	352327	+	896	19
YNL145W	chrXIV	352261	352705	+	445	4725
YNL144C	chrXIV	352757	355157	-	2401	2840
YNL144W-A	chrXIV	353061	353144	+	84	0
YNL143C	chrXIV	356794	357186	-	393	108
YNL142W	chrXIV	357118	359041	+	1924	1386
YNL141W	chrXIV	359511	360758	+	1248	9928
YNL140C	chrXIV	360418	364805	-	4388	67
YNL139C	chrXIV	360924	365717	-	4794	2503
YNL138W-A	chrXIV	365950	366655	+	706	611
YNL138W	chrXIV	366710	368544	+	1835	10872
YNL137C	chrXIV	368320	370161	-	1842	4435
YNL136W	chrXIV	370300	371829	+	1530	394
YNL135C	chrXIV	370835	372265	-	1431	13577
YNL134C	chrXIV	372398	374000	-	1603	12444
YNL133C	chrXIV	374051	374800	-	750	573
YNL132W	chrXIV	375230	378638	+	3409	14300
YNL131W	chrXIV	378687	379602	+	916	5951
YNL130C	chrXIV	379236	381212	-	1977	6753
YNL130C-A	chrXIV	381226	382164	-	939	0
YNL129W	chrXIV	381310	382559	+	1250	102
YNL128W	chrXIV	382359	383663	+	1305	490
YNL127W	chrXIV	383889	387007	+	3119	3590
YNL126W	chrXIV	387227	389893	+	2667	2540
YNL125C	chrXIV	390029	392379	-	2351	4295
YNL124W	chrXIV	392700	394680	+	1981	3185
YNL123W	chrXIV	394654	397793	+	3140	13557
YNL122C	chrXIV	397688	398373	-	686	1257
YNL121C	chrXIV	398441	400598	-	2158	15356
YNL120C	chrXIV	401033	401518	-	486	0
YNL119W	chrXIV	400820	402655	+	1836	2183
YNL118C	chrXIV	402485	405640	-	3156	5753
YNL117W	chrXIV	406358	408022	+	1665	493
YNL116W	chrXIV	408280	410072	+	1793	1023
YNL115C	chrXIV	409515	412291	-	2777	0
YNL114C	chrXIV	412203	413262	-	1060	0
YNL113W	chrXIV	409608	413378	+	3771	12
YNL112W	chrXIV	413533	416793	+	3261	19804
YNL111C	chrXIV	416634	418237	-	1604	2486
YNL110C	chrXIV	417352	418537	-	1186	782
YNL109W	chrXIV	418869	419885	+	1017	0
YNL108C	chrXIV	418853	420187	-	1335	2
YNL107W	chrXIV	419865	421009	+	1145	749
YNL106C	chrXIV	420748	424594	-	3847	2747
YNL105W	chrXIV	424155	424583	+	429	0
YNL104C	chrXIV	424704	426941	-	2238	10660
YNL103W-A	chrXIV	426070	427110	+	1041	0
YNL103W	chrXIV	426900	429839	+	2940	5120
YNL102W	chrXIV	430087	434493	+	4407	7492
YNL101W	chrXIV	434786	437423	+	2638	9807
YNL100W	chrXIV	437495	438433	+	939	1442
YNL099C	chrXIV	438182	439307	-	1126	2436
YNL098C	chrXIV	439485	440911	-	1427	5792
YNL097C-B	chrXIV	440797	440919	-	123	2
YNL097C	chrXIV	441186	442497	-	1312	683
YNL097W-A	chrXIV	441356	441855	+	500	0
YNL096C	chrXIV	443183	444426	-	1244	13077
YNL095C	chrXIV	444618	447083	-	2466	5057
YNL094W	chrXIV	447338	449577	+	2240	7651
YNL093W	chrXIV	449608	450805	+	1198	785
YNL092W	chrXIV	450787	452296	+	1510	930
YNL091W	chrXIV	452261	456226	+	3966	9676
YNL090W	chrXIV	456392	457582	+	1191	810
YNL089C	chrXIV	456693	457169	-	477	0
YNL088W	chrXIV	457704	461990	+	4287	12172
YNL087W	chrXIV	461175	466152	+	4978	17977
YNL086W	chrXIV	466237	467120	+	884	809
YNL085W	chrXIV	466813	469930	+	3118	25563
YNL084C	chrXIV	469804	471171	-	1368	3323
YNL083W	chrXIV	471343	473200	+	1858	1530
YNL082W	chrXIV	473333	476103	+	2771	2054
YNL081C	chrXIV	476002	476874	-	873	2372
YNL080C	chrXIV	476806	478439	-	1634	3532
YNL079C	chrXIV	478090	479218	-	1129	10828
YNL078W	chrXIV	479500	481260	+	1761	3729
YNL077W	chrXIV	481257	483064	+	1808	1390
YNL076W	chrXIV	483284	485392	+	2109	3084
YNL075W	chrXIV	485516	486761	+	1246	2246
YNL074C	chrXIV	486281	488190	-	1910	5015
YNL073W	chrXIV	488344	490227	+	1884	4766
YNL072W	chrXIV	490223	491330	+	1108	1423
YNL071W	chrXIV	491389	493419	+	2031	17567
YNL070W	chrXIV	493249	493911	+	663	619
YNL069C	chrXIV	493571	495040	-	1470	50457
YNL068C	chrXIV	495014	498542	-	3529	6306
YNL067W-A	chrXIV	498482	499148	+	667	48
YNL067W-B	chrXIV	499417	499557	+	141	13
YNL067W	chrXIV	499572	500666	+	1095	17184
YNL066W	chrXIV	500913	501502	+	590	727
YNL065W	chrXIV	503631	505811	+	2181	9723
YNL064C	chrXIV	505502	507348	-	1847	17098
YNL063W	chrXIV	507577	509022	+	1446	840
YNL062C	chrXIV	508393	510255	-	1863	4377
YNL061W	chrXIV	510499	512545	+	2047	11905
YNL059C	chrXIV	512518	514969	-	2452	4834
YNL058C	chrXIV	515026	516742	-	1717	2317
YNL057W	chrXIV	516403	516735	+	333	0
YNL056W	chrXIV	517027	518016	+	990	1890
YNL055C	chrXIV	517861	519208	-	1348	21208
YNL054W	chrXIV	526086	529583	+	3498	5616
YNL053W	chrXIV	529783	531556	+	1774	3231
YNL052W	chrXIV	531691	532554	+	864	4269
YNL051W	chrXIV	532659	534044	+	1386	1451
YNL050C	chrXIV	533928	535042	-	1115	1402
YNL049C	chrXIV	535092	537953	-	2862	10612
YNL048W	chrXIV	538107	539936	+	1830	3980
YNL047C	chrXIV	539821	542052	-	2232	2177
YNL046W	chrXIV	542062	542992	+	931	1676
YNL045W	chrXIV	542921	545183	+	2263	7162
YNL044W	chrXIV	545178	546203	+	1026	2
YNL043C	chrXIV	544956	546045	-	1090	0
YNL042W-B	chrXIV	547113	547370	+	258	40
YNL042W	chrXIV	547335	549410	+	2076	1175
YNL041C	chrXIV	549219	552042	-	2824	3656
YNL040C-A	chrXIV	552478	552558	-	81	155
YNL040W	chrXIV	553335	555139	+	1805	4086
YNL039W	chrXIV	555001	557025	+	2025	2674
YNL038W	chrXIV	556952	557908	+	957	1280
YNL037C	chrXIV	557670	559223	-	1554	6672
YNL036W	chrXIV	559319	560637	+	1319	1643
YNL035C	chrXIV	568308	569772	-	1465	3421
YNL034W	chrXIV	570477	572315	+	1839	447
YNL033W	chrXIV	572975	573961	+	987	1058
YNL032W	chrXIV	574366	576675	+	2310	2446
YNL031C	chrXIV	575206	577114	-	1909	0
YNL030W	chrXIV	575466	577214	+	1749	0
YNL029C	chrXIV	577087	578850	-	1764	2371
YNL028W	chrXIV	578679	578996	+	318	20
YNL027W	chrXIV	579475	581721	+	2247	6374
YNL026W	chrXIV	581864	583754	+	1891	2644
YNL025C	chrXIV	582887	585318	-	2432	2114
YNL024C-A	chrXIV	586078	586902	-	825	3565
YNL024C	chrXIV	586925	587951	-	1027	769
YNL023C	chrXIV	587910	591209	-	3300	7650
YNL022C	chrXIV	591267	592936	-	1670	4582
YNL021W	chrXIV	593157	595581	+	2425	4578
YNL020C	chrXIV	595342	597667	-	2326	3175
YNL019C	chrXIV	598376	599230	-	855	1068
YNL018C	chrXIV	599936	601774	-	1839	331
YNL017C	chrXIV	602138	602476	-	339	29
YNL016W	chrXIV	602821	605046	+	2226	16871
YNL015W	chrXIV	605349	605699	+	351	3725
YNL014W	chrXIV	606319	609453	+	3135	1482
YNL013C	chrXIV	609133	609510	-	378	3
YNL012W	chrXIV	609686	611665	+	1980	1558
YNL011C	chrXIV	611755	613431	-	1677	1530
YNL010W	chrXIV	613587	614617	+	1031	9276
YNL009W	chrXIV	614712	616928	+	2217	653
YNL008C	chrXIV	616172	618289	-	2118	1490
YNL007C	chrXIV	618084	619706	-	1623	8302
YNL006W	chrXIV	619997	621547	+	1551	3892
YNL005C	chrXIV	621018	622957	-	1940	3471
YNL004W	chrXIV	622883	624891	+	2009	1071
YNL003C	chrXIV	623668	625870	-	2203	2429
YNL002C	chrXIV	625922	627190	-	1269	6102
YNL001W	chrXIV	627373	628742	+	1370	2151
YNR001C	chrXIV	629416	631288	-	1873	11291
YNR001W-A	chrXIV	631206	631806	+	601	24
YNR002C	chrXIV	632860	634096	-	1237	867
YNR003C	chrXIV	633872	635349	-	1478	2311
YNR003W-A	chrXIV	634420	634518	+	99	0
YNR004W	chrXIV	635462	636797	+	1336	1229
YNR005C	chrXIV	636931	637335	-	405	0
YNR006W	chrXIV	636924	639006	+	2083	1819
YNR007C	chrXIV	638834	640200	-	1367	835
YNR008W	chrXIV	640314	642675	+	2362	4315
YNR009W	chrXIV	642146	643602	+	1457	98
YNR010W	chrXIV	642880	644310	+	1431	391
YNR011C	chrXIV	644131	646968	-	2838	3157
YNR012W	chrXIV	647222	649017	+	1796	3770
YNR013C	chrXIV	648930	651809	-	2880	6180
YNR014W	chrXIV	652377	653275	+	899	1232
YNR015W	chrXIV	653353	654653	+	1301	3813
YNR016C	chrXIV	654673	661374	-	6702	125436
YNR017W	chrXIV	662311	663828	+	1518	3279
YNR018W	chrXIV	663877	665246	+	1370	7249
YNR019W	chrXIV	665339	667267	+	1929	8602
YNR020C	chrXIV	667410	668222	-	813	923
YNR021W	chrXIV	668345	670076	+	1732	7670
YNR022C	chrXIV	669501	670373	-	873	202
YNR023W	chrXIV	670362	672241	+	1880	2130
YNR024W	chrXIV	672364	673164	+	801	333
YNR025C	chrXIV	672702	673061	-	360	0
YNR026C	chrXIV	672931	674748	-	1818	3105
YNR027W	chrXIV	674717	676137	+	1421	2665
YNR028W	chrXIV	676099	677276	+	1178	1867
YNR029C	chrXIV	676972	678520	-	1549	2124
YNR030W	chrXIV	678722	680691	+	1970	8060
YNR031C	chrXIV	680694	685433	-	4740	7765
YNR032W	chrXIV	685866	687333	+	1468	1339
YNR032C-A	chrXIV	686550	687501	-	952	0
YNR033W	chrXIV	687318	690067	+	2750	6583
YNR034W	chrXIV	690194	691568	+	1375	822
YNR034W-A	chrXIV	691837	692967	+	1131	612
YNR035C	chrXIV	692856	694088	-	1233	6350
YNR036C	chrXIV	694041	694832	-	792	4820
YNR037C	chrXIV	694861	695384	-	524	1833
YNR038W	chrXIV	695550	697632	+	2083	6984
YNR039C	chrXIV	697543	699478	-	1936	3169
YNR040W	chrXIV	699663	700635	+	973	2038
YNR041C	chrXIV	700483	701945	-	1463	96
YNR042W	chrXIV	700867	701752	+	886	0
YNR043W	chrXIV	701848	703628	+	1781	11496
YNR044W	chrXIV	703549	705951	+	2403	853
YNR045W	chrXIV	706077	707721	+	1645	754
YNR046W	chrXIV	706897	708337	+	1441	4522
YNR047W	chrXIV	708458	711463	+	3006	6269
YNR048W	chrXIV	711571	713050	+	1480	2578
YNR049C	chrXIV	712857	714641	-	1785	1298
YNR050C	chrXIV	713936	715935	-	2000	2800
YNR051C	chrXIV	716324	719076	-	2753	9577
YNR052C	chrXIV	719244	720784	-	1541	5610
YNR053C	chrXIV	720889	723172	-	2284	23664
YNR054C	chrXIV	723092	724346	-	1255	2038
YNR055C	chrXIV	727845	730644	-	2800	6769
YNR056C	chrXIV	731494	733836	-	2343	1650
YNR057C	chrXIV	733247	734213	-	967	149
YNR058W	chrXIV	734291	735733	+	1443	860
YNR059W	chrXIV	736696	738756	+	2061	3311
YNR060W	chrXIV	739951	742110	+	2160	1293
YNR061C	chrXIV	742338	743632	-	1295	3010
YNR062C	chrXIV	744360	745343	-	984	1035
YNR063W	chrXIV	746943	748766	+	1824	1822
YNR064C	chrXIV	748854	750071	-	1218	1339
YNR065C	chrXIV	750350	753700	-	3351	4803
YNR066C	chrXIV	753725	755035	-	1311	1602
YNR067C	chrXIV	755648	759149	-	3502	25494
YNR068C	chrXIV	759807	762283	-	2477	1024
YNR069C	chrXIV	761123	762592	-	1470	249
YNR070W	chrXIV	765375	769376	+	4002	2757
YNR071C	chrXIV	770310	771856	-	1547	881
YNR072W	chrXIV	772657	774351	+	1695	660
YNR073C	chrXIV	774660	776363	-	1704	685
YNR074C	chrXIV	777515	778889	-	1375	1537
YNR075W	chrXIV	779916	781040	+	1125	0
YNR075C-A	chrXIV	781511	781603	-	93	0
YNR076W	chrXIV	779917	782416	+	2500	850
YNR077C	chrXIV	783287	783541	-	255	0
YOL166W-A	chrXV	585	740	+	156	0
YOL166C	chrXV	1000	1338	-	339	0
YOL165C	chrXV	1647	2078	-	432	18
YOL164W-A	chrXV	4130	4312	+	183	17
YOL164W	chrXV	5924	8205	+	2282	2141
YOL163W	chrXV	9304	10451	+	1148	394
YOL162W	chrXV	10043	10887	+	845	33
YOL161C	chrXV	11549	11911	-	363	0
YOL160W	chrXV	14011	14691	+	681	235
YOL159C-A	chrXV	14562	15624	-	1063	1586
YOL159C	chrXV	16719	18026	-	1308	1434
YOL158C	chrXV	19090	21654	-	2565	6723
YOL157C	chrXV	22457	24484	-	2028	750
YOL156W	chrXV	25273	26976	+	1704	1119
YOL155W-A	chrXV	27084	27218	+	135	123
YOL155C	chrXV	28579	31660	-	3082	12006
YOL154W	chrXV	33522	35531	+	2010	1397
YOL152W	chrXV	40702	42735	+	2034	2941
YOL151W	chrXV	43646	44868	+	1223	3589
YOL150C	chrXV	44473	44784	-	312	0
YOL149W	chrXV	44938	45633	+	696	1132
YOL148C	chrXV	45760	47574	-	1815	2857
YOL147C	chrXV	47735	48688	-	954	1437
YOL146W	chrXV	48840	49556	+	717	1497
YOL145C	chrXV	49555	52788	-	3234	7351
YOL144W	chrXV	53002	54613	+	1612	1586
YOL143C	chrXV	54522	55354	-	833	3390
YOL142W	chrXV	55412	56349	+	938	3489
YOL141W	chrXV	56414	59197	+	2784	112
YOL140W	chrXV	56630	60124	+	3495	2927
YOL139C	chrXV	60238	61153	-	916	16118
YOL138C	chrXV	61277	65402	-	4126	3899
YOL137W	chrXV	65511	67416	+	1906	1885
YOL136C	chrXV	67201	69024	-	1824	6581
YOL135C	chrXV	69210	70104	-	895	21
YOL134C	chrXV	70156	70545	-	390	0
YOL133W	chrXV	69402	71059	+	1658	1365
YOL132W	chrXV	71300	72715	+	1416	875
YOL131W	chrXV	73031	73357	+	327	92
YOL130W	chrXV	74104	77351	+	3248	11837
YOL129W	chrXV	77505	78322	+	818	5633
YOL128C	chrXV	78199	79843	-	1645	2015
YOL127W	chrXV	80134	81405	+	1272	34238
YOL126C	chrXV	81548	83152	-	1605	2359
YOL125W	chrXV	83520	85457	+	1938	3591
YOL124C	chrXV	85172	86804	-	1633	5441
YOL123W	chrXV	87464	89596	+	2133	6723
YOL122C	chrXV	89489	91557	-	2069	6663
YOL121C	chrXV	91836	93609	-	1774	15934
YOL120C	chrXV	93042	94449	-	1408	21218
YOL119C	chrXV	94709	96864	-	2156	2310
YOL118C	chrXV	96576	97385	-	810	369
YOL117W	chrXV	97551	99488	+	1938	1237
YOL116W	chrXV	99557	101254	+	1698	2524
YOL115W	chrXV	101405	103355	+	1951	1842
YOL114C	chrXV	102833	104276	-	1444	249
YOL113W	chrXV	104040	106389	+	2350	3045
YOL112W	chrXV	106426	108267	+	1842	2753
YOL111C	chrXV	108176	109179	-	1004	2719
YOL110W	chrXV	109126	110309	+	1184	972
YOL109W	chrXV	110176	110792	+	617	17729
YOL108C	chrXV	111199	112006	-	808	635
YOL107W	chrXV	112045	113554	+	1510	712
YOL106W	chrXV	112813	113672	+	860	3
YOL105C	chrXV	114009	116126	-	2118	1204
YOL104C	chrXV	115975	117511	-	1537	3602
YOL103W	chrXV	123790	126030	+	2241	7848
YOL102C	chrXV	125870	126712	-	843	1241
YOL101C	chrXV	126873	127987	-	1115	3220
YOL100W	chrXV	129237	132482	+	3246	3037
YOL099C	chrXV	132017	132508	-	492	0
YOL098C	chrXV	132449	135931	-	3483	17036
YOL097W-A	chrXV	135837	136548	+	712	26
YOL097C	chrXV	136162	137860	-	1699	9447
YOL096C	chrXV	137940	139105	-	1166	1309
YOL095C	chrXV	139143	141380	-	2238	1068
YOL094C	chrXV	141352	142612	-	1261	0
YOL093W	chrXV	141518	143759	+	2242	320
YOL092W	chrXV	143028	145323	+	2296	3456
YOL091W	chrXV	145334	147163	+	1830	345
YOL090W	chrXV	147278	150358	+	3081	4630
YOL089C	chrXV	150226	153552	-	3327	3270
YOL088C	chrXV	153655	154817	-	1163	3266
YOL087C	chrXV	155152	158918	-	3767	8248
YOL086W-A	chrXV	159116	159615	+	500	794
YOL086C	chrXV	159455	161697	-	2243	356687
YOL085W-A	chrXV	160785	162238	+	1454	10
YOL085C	chrXV	161673	162014	-	342	0
YOL084W	chrXV	162356	165331	+	2976	1253
YOL083W	chrXV	165483	167037	+	1555	512
YOL083C-A	chrXV	166266	167006	-	741	0
YOL082W	chrXV	168381	170080	+	1700	3532
YOL081W	chrXV	171070	180309	+	9240	43225
YOL080C	chrXV	180285	181471	-	1187	1772
YOL079W	chrXV	181057	181455	+	399	0
YOL078W	chrXV	181633	185245	+	3613	3431
YOL077W-A	chrXV	185388	185920	+	533	889
YOL077C	chrXV	185578	186804	-	1227	6590
YOL076W	chrXV	186993	190223	+	3231	6094
YOL075C	chrXV	189658	193542	-	3885	5038
YOL073C	chrXV	193742	194851	-	1110	2189
YOL072W	chrXV	194948	196471	+	1524	1976
YOL071W	chrXV	196351	197157	+	807	1294
YOL070C	chrXV	197008	198753	-	1746	3976
YOL069W	chrXV	198925	200463	+	1539	1547
YOL068C	chrXV	200147	202509	-	2363	997
YOL067C	chrXV	200933	202570	-	1638	3
YOL066C	chrXV	202626	204807	-	2182	2761
YOL065C	chrXV	204421	205944	-	1524	1132
YOL064C	chrXV	205959	207268	-	1310	3034
YOL063C	chrXV	207334	210338	-	3005	5627
YOL062C	chrXV	210356	212015	-	1660	5177
YOL061W	chrXV	212192	213946	+	1755	13414
YOL060C	chrXV	213730	216207	-	2478	4508
YOL059W	chrXV	217076	218757	+	1682	5422
YOL058W	chrXV	219139	220684	+	1546	7254
YOL057W	chrXV	220703	223127	+	2425	7919
YOL056W	chrXV	223143	224349	+	1207	1681
YOL055C	chrXV	224361	226348	-	1988	3581
YOL054W	chrXV	228512	230016	+	1505	1385
YOL053W	chrXV	230069	231391	+	1323	1511
YOL052C-A	chrXV	231260	231800	-	541	468
YOL052C	chrXV	232315	233791	-	1477	6141
YOL051W	chrXV	234940	238185	+	3246	5067
YOL050C	chrXV	237744	238338	-	595	136
YOL049W	chrXV	238540	240225	+	1686	5102
YOL048C	chrXV	240064	241410	-	1347	1271
YOL047C	chrXV	241614	242747	-	1134	1074
YOL046C	chrXV	243466	244140	-	675	65
YOL045W	chrXV	243497	246802	+	3306	5890
YOL044W	chrXV	247049	248478	+	1430	1142
YOL043C	chrXV	248289	249638	-	1350	779
YOL042W	chrXV	249158	251222	+	2065	1738
YOL041C	chrXV	251060	252708	-	1649	5870
