# Program:featureCounts v2.0.3; Command:"featureCounts" "-F" "GFF" "-p" "-t" "gene" "-g" "ID" "-a" "/media/BioNAS/ag_hallab/DATR/material/reference.gff" "-o" "../results/condition1/9929265/counts.txt" "../results/condition1/9929265/alignment_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../results/condition1/9929265/alignment_sorted.bam
YMR135W-A	chrXIII	539911	540444	+	534	6
YMR136W	chrXIII	540989	542957	+	1969	301
YMR137C	chrXIII	542851	545043	-	2193	823
YMR138W	chrXIII	545153	546587	+	1435	4
YMR139W	chrXIII	545185	547512	+	2328	1396
YMR140W	chrXIII	547662	550024	+	2363	1477
YMR141C	chrXIII	548471	550070	-	1600	0
YMR142C	chrXIII	549911	552908	-	2998	16067
YMR141W-A	chrXIII	550786	551213	+	428	0
YMR143W	chrXIII	551799	553158	+	1360	28
YMR144W	chrXIII	553236	554686	+	1451	596
YMR145C	chrXIII	554444	556698	-	2255	23929
YMR146C	chrXIII	557382	558994	-	1613	13609
YMR147W	chrXIII	559120	560812	+	1693	453
YMR148W	chrXIII	559482	560984	+	1503	65
YMR149W	chrXIII	560996	561856	+	861	7309
YMR150C	chrXIII	561956	562528	-	573	1507
YMR151W	chrXIII	562486	563028	+	543	137
YMR152W	chrXIII	562694	564362	+	1669	5856
YMR153W	chrXIII	564370	566659	+	2290	0
YMR153C-A	chrXIII	564206	567488	-	3283	0
YMR154C	chrXIII	565795	568224	-	2430	0
YMR155W	chrXIII	565666	570353	+	4688	1440
YMR156C	chrXIII	570244	571215	-	972	655
YMR157C	chrXIII	571116	572106	-	991	1368
YMR158W	chrXIII	571844	572799	+	956	1715
YMR158C-A	chrXIII	573107	574894	-	1788	447
YMR158W-B	chrXIII	574471	574791	+	321	0
YMR159C	chrXIII	574476	574928	-	453	0
YMR160W	chrXIII	575019	577567	+	2549	1522
YMR161W	chrXIII	576938	578797	+	1860	3090
YMR162C	chrXIII	578951	583921	-	4971	7710
YMR163C	chrXIII	584207	586541	-	2335	1880
YMR164C	chrXIII	587274	589550	-	2277	1243
YMR165C	chrXIII	589920	592764	-	2845	4715
YMR166C	chrXIII	593121	594743	-	1623	2333
YMR167W	chrXIII	594886	599373	+	4488	1721
YMR168C	chrXIII	596541	599199	-	2659	0
YMR169C	chrXIII	599282	601131	-	1850	6933
YMR170C	chrXIII	601424	603343	-	1920	3759
YMR171C	chrXIII	603615	605756	-	2142	5286
YMR172W	chrXIII	605981	608140	+	2160	1288
YMR172C-A	chrXIII	607828	608211	-	384	6
YMR173W	chrXIII	608604	610069	+	1466	2878
YMR173W-A	chrXIII	608893	610176	+	1284	0
YMR174C	chrXIII	609988	610958	-	971	309
YMR175W	chrXIII	610419	611345	+	927	86
YMR175W-A	chrXIII	611314	611508	+	195	35
YMR176W	chrXIII	611612	616044	+	4433	6372
YMR177W	chrXIII	616402	618333	+	1932	2326
YMR178W	chrXIII	618432	619568	+	1137	2879
YMR179W	chrXIII	619721	622246	+	2526	1228
YMR180C	chrXIII	622107	623250	-	1144	1546
YMR181C	chrXIII	623327	625077	-	1751	912
YMR182C	chrXIII	624090	625311	-	1222	0
YMR182W-A	chrXIII	624184	626600	+	2417	113828
YMR183C	chrXIII	626562	627898	-	1337	2204
YMR184W	chrXIII	628052	631144	+	3093	2692
YMR185W	chrXIII	629003	632035	+	3033	887
YMR186W	chrXIII	632216	634621	+	2406	460197
YMR187C	chrXIII	634467	636300	-	1834	1136
YMR188C	chrXIII	636003	637116	-	1114	1684
YMR189W	chrXIII	637310	640704	+	3395	24176
YMR190C	chrXIII	640783	645429	-	4647	7747
YMR191W	chrXIII	645656	646777	+	1122	5506
YMR192W	chrXIII	647025	649445	+	2421	2105
YMR193W	chrXIII	649776	651313	+	1538	1008
YMR193C-A	chrXIII	651072	651458	-	387	0
YMR194W	chrXIII	650622	652010	+	1389	6130
YMR194C-B	chrXIII	652319	653089	-	771	17373
YMR194C-A	chrXIII	652803	653365	-	563	37
YMR195W	chrXIII	653942	655019	+	1078	2393
YMR196W	chrXIII	654938	658473	+	3536	12470
YMR197C	chrXIII	658220	659255	-	1036	2400
YMR198W	chrXIII	659459	662654	+	3196	1170
YMR199W	chrXIII	662431	664422	+	1992	2634
YMR200W	chrXIII	664594	665979	+	1386	5615
YMR201C	chrXIII	665553	667298	-	1746	1300
YMR202W	chrXIII	667466	668289	+	824	7578
YMR203W	chrXIII	668427	670012	+	1586	8543
YMR204C	chrXIII	669683	671370	-	1688	362
YMR205C	chrXIII	671506	674924	-	3419	120668
YMR206W	chrXIII	675742	677070	+	1329	423
YMR207C	chrXIII	677193	683564	-	6372	4504
YMR208W	chrXIII	684193	685907	+	1715	2843
YMR209C	chrXIII	685721	687318	-	1598	3273
YMR210W	chrXIII	687457	689096	+	1640	2428
YMR211W	chrXIII	689029	690781	+	1753	909
YMR212C	chrXIII	689895	693210	-	3316	8081
YMR213W	chrXIII	693088	695213	+	2126	1268
YMR214W	chrXIII	695320	696841	+	1522	4216
YMR215W	chrXIII	696718	698593	+	1876	4627
YMR216C	chrXIII	698412	701217	-	2806	11657
YMR217W	chrXIII	701664	703599	+	1936	28690
YMR218C	chrXIII	703497	706932	-	3436	3536
YMR219W	chrXIII	707133	712109	+	4977	4015
YMR220W	chrXIII	712239	713936	+	1698	4861
YMR221C	chrXIII	713784	715484	-	1701	4324
YMR222C	chrXIII	715532	716407	-	876	2910
YMR223W	chrXIII	716495	718575	+	2081	3190
YMR224C	chrXIII	718241	720703	-	2463	1913
YMR225C	chrXIII	720702	721438	-	737	1517
YMR226C	chrXIII	721532	723328	-	1797	10887
YMR227C	chrXIII	722474	724444	-	1971	299
YMR228W	chrXIII	724582	725897	+	1316	1645
YMR229C	chrXIII	725934	731123	-	5190	32954
YMR230W	chrXIII	732361	733454	+	1094	7488
YMR230W-A	chrXIII	733268	733456	+	189	0
YMR231W	chrXIII	733493	736822	+	3330	5180
YMR232W	chrXIII	736926	738959	+	2034	680
YMR233W	chrXIII	739128	740070	+	943	908
YMR234W	chrXIII	740151	741475	+	1325	1197
YMR235C	chrXIII	741288	742779	-	1492	8048
YMR236W	chrXIII	742951	743897	+	947	3317
YMR237W	chrXIII	743641	746109	+	2469	12567
YMR238W	chrXIII	745873	747860	+	1988	8909
YMR239C	chrXIII	748098	749770	-	1673	2292
YMR240C	chrXIII	749878	751652	-	1775	721
YMR241W	chrXIII	751734	753186	+	1453	6233
YMR242C	chrXIII	752894	754483	-	1590	17716
YMR242W-A	chrXIII	754297	754386	+	90	0
YMR243C	chrXIII	754245	758328	-	4084	16291
YMR244W	chrXIII	757250	758317	+	1068	0
YMR244C-A	chrXIII	758329	759349	-	1021	167
YMR245W	chrXIII	758563	759183	+	621	0
YMR246W	chrXIII	759199	762110	+	2912	27260
YMR247C	chrXIII	763351	768039	-	4689	9197
YMR247W-A	chrXIII	769283	769426	+	144	50
YMR250W	chrXIII	770762	772869	+	2108	10025
YMR251W	chrXIII	772915	774015	+	1101	91
YMR251W-A	chrXIII	773304	775222	+	1919	27806
YMR252C	chrXIII	775128	777148	-	2021	1093
YMR253C	chrXIII	775920	777241	-	1322	5
YMR254C	chrXIII	777615	777923	-	309	0
YMR255W	chrXIII	777568	778849	+	1282	1560
YMR256C	chrXIII	778604	779183	-	580	1037
YMR257C	chrXIII	779379	782419	-	3041	2372
YMR258C	chrXIII	782468	784348	-	1881	3175
YMR259C	chrXIII	784547	788942	-	4396	9095
YMR260C	chrXIII	789026	789864	-	839	8178
YMR261C	chrXIII	790056	793539	-	3484	12619
YMR262W	chrXIII	793668	794954	+	1287	1158
YMR263W	chrXIII	794869	795746	+	878	446
YMR264W	chrXIII	795756	797429	+	1674	3224
YMR265C	chrXIII	796244	798359	-	2116	648
YMR266W	chrXIII	798518	801379	+	2862	14256
YMR267W	chrXIII	801658	802965	+	1308	2743
YMR268C	chrXIII	802676	804264	-	1589	883
YMR269W	chrXIII	804214	805245	+	1032	38
YMR270C	chrXIII	805069	806564	-	1496	1954
YMR271C	chrXIII	806708	808112	-	1405	1747
YMR272C	chrXIII	809424	810888	-	1465	5553
YMR272W-A	chrXIII	810466	810579	+	114	0
YMR272W-B	chrXIII	811089	811196	+	108	2
YMR273C	chrXIII	811107	814168	-	3062	2973
YMR274C	chrXIII	814304	815745	-	1442	804
YMR275C	chrXIII	815520	818632	-	3113	6427
YMR276W	chrXIII	818771	820107	+	1337	18889
YMR277W	chrXIII	820120	822594	+	2475	4691
YMR278W	chrXIII	822723	826662	+	3940	2935
YMR279C	chrXIII	824610	826659	-	2050	0
YMR280C	chrXIII	826971	831411	-	4441	2150
YMR281W	chrXIII	832221	833348	+	1128	1895
YMR282C	chrXIII	833210	835156	-	1947	2013
YMR283C	chrXIII	835326	836867	-	1542	1648
YMR284W	chrXIII	838135	840171	+	2037	1479
YMR285C	chrXIII	839969	841758	-	1790	2641
YMR286W	chrXIII	841911	842491	+	581	1610
YMR287C	chrXIII	842326	845420	-	3095	3767
YMR288W	chrXIII	845527	848544	+	3018	3321
YMR289W	chrXIII	848655	850325	+	1671	2700
YMR290C	chrXIII	849826	851665	-	1840	8563
YMR290W-A	chrXIII	851422	851769	+	348	10
YMR291W	chrXIII	852386	854572	+	2187	9173
YMR292W	chrXIII	854553	855394	+	842	1615
YMR293C	chrXIII	855306	856925	-	1620	437
YMR294W	chrXIII	856922	858226	+	1305	396
YMR294W-A	chrXIII	858209	858568	+	360	0
YMR295C	chrXIII	857576	858956	-	1381	4907
YMR296C	chrXIII	859096	861107	-	2012	11291
YMR297W	chrXIII	861845	863773	+	1929	52366
YMR298W	chrXIII	863754	865507	+	1754	0
YMR299C	chrXIII	863530	865401	-	1872	0
YMR300C	chrXIII	865412	867383	-	1972	11551
YMR301C	chrXIII	867477	869708	-	2232	2900
YMR302C	chrXIII	869926	872700	-	2775	7565
YMR303C	chrXIII	873168	874399	-	1232	8968
YMR304W	chrXIII	874987	878679	+	3693	10612
YMR304C-A	chrXIII	878765	879405	-	641	170
YMR305C	chrXIII	878875	880477	-	1603	6788
YMR306W	chrXIII	881159	886516	+	5358	1963
YMR306C-A	chrXIII	886183	886572	-	390	17
YMR307W	chrXIII	886906	888907	+	2002	82446
YMR307C-A	chrXIII	887731	887925	-	195	0
YMR308C	chrXIII	888769	892391	-	3623	28242
YMR309C	chrXIII	892677	895515	-	2839	32448
YMR310C	chrXIII	895318	896730	-	1413	2654
YMR311C	chrXIII	896626	897676	-	1051	3684
YMR312W	chrXIII	898381	900180	+	1800	1127
YMR313C	chrXIII	899194	901365	-	2172	3303
YMR314W	chrXIII	901620	902744	+	1125	13801
YMR315W	chrXIII	902678	903982	+	1305	17470
YMR315W-A	chrXIII	904286	904393	+	108	197
YMR316W	chrXIII	904483	905894	+	1412	3432
YMR316C-A	chrXIII	905662	905973	-	312	30
YMR316C-B	chrXIII	907180	908552	-	1373	42
YMR317W	chrXIII	907364	910786	+	3423	1607
YMR318C	chrXIII	910763	912323	-	1561	25394
YMR319C	chrXIII	912530	914714	-	2185	6448
YMR320W	chrXIII	915443	917568	+	2126	2455
YMR321C	chrXIII	917579	917896	-	318	288
YMR322C	chrXIII	918366	919079	-	714	23
YMR323W	chrXIII	920088	921401	+	1314	45
YMR324C	chrXIII	922202	922444	-	243	0
YMR325W	chrXIII	922641	923015	+	375	6
YMR326C	chrXIII	923494	923802	-	309	0
YNL339C	chrXIV	371	6098	-	5728	3045
YNL339W-B	chrXIV	734	1216	+	483	0
YNL339W-A	chrXIV	1517	2092	+	576	0
YNL338W	chrXIV	6561	6719	+	159	6
YNL337W	chrXIV	7165	7419	+	255	2
YNL336W	chrXIV	8330	9475	+	1146	1293
YNL335W	chrXIV	11452	12129	+	678	283
YNL334C	chrXIV	12208	12876	-	669	517
YNL333W	chrXIV	13267	14163	+	897	685
YNL332W	chrXIV	14832	15854	+	1023	174
YNL331C	chrXIV	15898	17752	-	1855	1283
YNL330C	chrXIV	17668	19367	-	1700	4185
YNL329C	chrXIV	19485	22651	-	3167	2370
YNL328C	chrXIV	20797	23360	-	2564	507
YNL327W	chrXIV	24011	27291	+	3281	35253
YNL326C	chrXIV	27165	28417	-	1253	1758
YNL325C	chrXIV	28676	31405	-	2730	1848
YNL324W	chrXIV	31050	31445	+	396	1
YNL323W	chrXIV	31866	33379	+	1514	2290
YNL322C	chrXIV	32716	34288	-	1573	7271
YNL321W	chrXIV	34677	37552	+	2876	3611
YNL320W	chrXIV	37546	38742	+	1197	1752
YNL319W	chrXIV	38642	39082	+	441	0
YNL318C	chrXIV	38707	40329	-	1623	25
YNL317W	chrXIV	40589	42564	+	1976	2210
YNL316C	chrXIV	41983	43131	-	1149	725
YNL315C	chrXIV	43217	44682	-	1466	4261
YNL314W	chrXIV	44391	45372	+	982	494
YNL313C	chrXIV	45221	48058	-	2838	8223
YNL312W	chrXIV	48248	49410	+	1163	4781
YNL311C	chrXIV	49321	51711	-	2391	1883
YNL310C	chrXIV	51711	52484	-	774	731
YNL309W	chrXIV	52597	54282	+	1686	477
YNL308C	chrXIV	53962	55950	-	1989	2501
YNL307C	chrXIV	56057	57749	-	1693	8139
YNL306W	chrXIV	57947	58919	+	973	2965
YNL305C	chrXIV	58811	60003	-	1193	4000
YNL304W	chrXIV	60235	61749	+	1515	625
YNL303W	chrXIV	61510	61857	+	348	0
YNL302C	chrXIV	61747	63164	-	1418	11435
YNL301C	chrXIV	63405	64911	-	1507	9828
YNL300W	chrXIV	65031	66308	+	1278	745
YNL299W	chrXIV	66416	68513	+	2098	2478
YNL298W	chrXIV	68726	71549	+	2824	2674
YNL297C	chrXIV	71673	76583	-	4911	8722
YNL296W	chrXIV	76273	76587	+	315	0
YNL295W	chrXIV	76788	78711	+	1924	1626
YNL294C	chrXIV	77941	80450	-	2510	3181
YNL293W	chrXIV	80576	82638	+	2063	2610
YNL292W	chrXIV	82718	84302	+	1585	2433
YNL291C	chrXIV	84005	86049	-	2045	3386
YNL290W	chrXIV	86155	87485	+	1331	3750
YNL289W	chrXIV	87720	88872	+	1153	3117
YNL288W	chrXIV	90158	91615	+	1458	2914
YNL287W	chrXIV	91793	95045	+	3253	23860
YNL286W	chrXIV	95029	96168	+	1140	781
YNL285W	chrXIV	96173	96544	+	372	60
YNL284C	chrXIV	103134	104102	-	969	3646
YNL283C	chrXIV	105066	108136	-	3071	3114
YNL282W	chrXIV	107648	108341	+	694	0
YNL281W	chrXIV	107695	109088	+	1394	5317
YNL280C	chrXIV	108685	110629	-	1945	4692
YNL279W	chrXIV	110917	112902	+	1986	1147
YNL278W	chrXIV	113116	116652	+	3537	1628
YNL277W-A	chrXIV	116650	117185	+	536	104
YNL277W	chrXIV	117186	120582	+	3397	0
YNL276C	chrXIV	117063	118908	-	1846	0
YNL275W	chrXIV	119014	121087	+	2074	493
YNL274C	chrXIV	120953	122270	-	1318	2168
YNL273W	chrXIV	122883	126599	+	3717	2860
YNL272C	chrXIV	126575	129180	-	2606	3599
YNL271C	chrXIV	129522	135383	-	5862	8278
YNL270C	chrXIV	135841	137843	-	2003	285
YNL269W	chrXIV	137699	138094	+	396	39
YNL268W	chrXIV	138484	140663	+	2180	16961
YNL267W	chrXIV	140741	144209	+	3469	6016
YNL266W	chrXIV	144245	144664	+	420	0
YNL265C	chrXIV	143997	145312	-	1316	546
YNL264C	chrXIV	145211	146644	-	1434	4430
YNL263C	chrXIV	146670	147986	-	1317	5540
YNL262W	chrXIV	148212	154880	+	6669	4883
YNL261W	chrXIV	155054	157203	+	2150	3087
YNL260C	chrXIV	156859	157347	-	489	147
YNL259C	chrXIV	157557	159089	-	1533	615
YNL258C	chrXIV	158001	160400	-	2400	1754
YNL257C	chrXIV	160631	164320	-	3690	3014
YNL256W	chrXIV	164538	167163	+	2626	8584
YNL255C	chrXIV	167081	169242	-	2162	13524
YNL254C	chrXIV	167816	169296	-	1481	39
YNL253W	chrXIV	169947	171458	+	1512	2634
YNL252C	chrXIV	171276	172367	-	1092	2686
YNL251C	chrXIV	172315	174600	-	2286	9957
YNL250W	chrXIV	175410	179348	+	3939	2966
YNL249C	chrXIV	178841	181150	-	2310	1753
YNL248C	chrXIV	181072	182681	-	1610	12999
YNL247W	chrXIV	182842	185383	+	2542	12076
YNL246W	chrXIV	185453	187128	+	1676	2
YNL245C	chrXIV	185280	186905	-	1626	0
YNL244C	chrXIV	187021	187765	-	745	8798
YNL243W	chrXIV	187984	191037	+	3054	12881
YNL242W	chrXIV	191324	196102	+	4779	5309
YNL241C	chrXIV	196181	198370	-	2190	12710
YNL240C	chrXIV	198396	200293	-	1898	3995
YNL239W	chrXIV	200190	202209	+	2020	9158
YNL238W	chrXIV	202114	204995	+	2882	9644
YNL237W	chrXIV	205133	206764	+	1632	1786
YNL236W	chrXIV	206881	209945	+	3065	4612
YNL235C	chrXIV	209548	209979	-	432	0
YNL234W	chrXIV	210200	211644	+	1445	4516
YNL233W	chrXIV	211737	214694	+	2958	1961
YNL232W	chrXIV	213729	215976	+	2248	3768
YNL231C	chrXIV	215779	217239	-	1461	5548
YNL230C	chrXIV	217144	218725	-	1582	1255
YNL229C	chrXIV	218992	220417	-	1426	4350
YNL228W	chrXIV	220037	221606	+	1570	7
YNL227C	chrXIV	220580	222519	-	1940	329
YNL226W	chrXIV	222094	222688	+	595	0
YNL225C	chrXIV	222615	224519	-	1905	1499
YNL224C	chrXIV	224621	227335	-	2715	2899
YNL223W	chrXIV	227363	229397	+	2035	1193
YNL222W	chrXIV	229008	229944	+	937	611
YNL221C	chrXIV	230929	233753	-	2825	8156
YNL220W	chrXIV	234278	235925	+	1648	15016
YNL219C	chrXIV	235829	237844	-	2016	8621
YNL218W	chrXIV	238032	240449	+	2418	1727
YNL217W	chrXIV	239513	241450	+	1938	2263
YNL216W	chrXIV	241569	244315	+	2747	8037
YNL215W	chrXIV	244374	245830	+	1457	161
YNL214W	chrXIV	245384	246475	+	1092	415
YNL213C	chrXIV	246275	247196	-	922	2018
YNL212W	chrXIV	247369	249969	+	2601	6345
YNL211C	chrXIV	249877	251733	-	1857	690
YNL210W	chrXIV	250931	251743	+	813	0
YNL209W	chrXIV	251970	254043	+	2074	53202
YNL208W	chrXIV	254092	255128	+	1037	15424
YNL207W	chrXIV	255228	257302	+	2075	4076
YNL206C	chrXIV	256536	258192	-	1657	1880
YNL205C	chrXIV	258155	258577	-	423	3
YNL204C	chrXIV	258375	259277	-	903	451
YNL203C	chrXIV	259439	260050	-	612	56
YNL202W	chrXIV	259500	260961	+	1462	370
YNL201C	chrXIV	260432	263464	-	3033	11190
YNL200C	chrXIV	263576	264612	-	1037	3489
YNL199C	chrXIV	264749	266669	-	1921	4578
YNL198C	chrXIV	266514	266816	-	303	0
YNL197C	chrXIV	266916	269963	-	3048	3546
YNL196C	chrXIV	270275	271171	-	897	328
YNL195C	chrXIV	271523	272308	-	786	612
YNL194C	chrXIV	272710	273615	-	906	378
YNL193W	chrXIV	274315	276166	+	1852	2965
YNL192W	chrXIV	276354	280086	+	3733	11675
YNL191W	chrXIV	280332	281626	+	1295	2795
YNL190W	chrXIV	282153	283858	+	1706	15684
YNL189W	chrXIV	284055	286157	+	2103	17706
YNL188W	chrXIV	286171	287631	+	1461	1109
YNL187W	chrXIV	287764	289451	+	1688	1952
YNL186W	chrXIV	289282	292153	+	2872	12249
YNL185C	chrXIV	291909	292772	-	864	1984
YNL184C	chrXIV	292557	292883	-	327	0
YNL183C	chrXIV	293015	295706	-	2692	4203
YNL182C	chrXIV	295875	298136	-	2262	8904
YNL181W	chrXIV	298228	299681	+	1454	4108
YNL180C	chrXIV	299563	300914	-	1352	2837
YNL179C	chrXIV	300666	301103	-	438	33
YNL178W	chrXIV	302651	304664	+	2014	29021
YNL177C	chrXIV	303364	304668	-	1305	0
YNL176C	chrXIV	304807	307169	-	2363	1673
YNL175C	chrXIV	307196	308716	-	1521	2089
YNL174W	chrXIV	308074	308646	+	573	0
YNL173C	chrXIV	308734	310284	-	1551	3512
YNL172W	chrXIV	310636	315882	+	5247	4167
YNL171C	chrXIV	315629	315997	-	369	0
YNL170W	chrXIV	315978	316373	+	396	0
YNL169C	chrXIV	316052	318504	-	2453	2549
YNL168C	chrXIV	317333	319201	-	1869	1229
YNL167C	chrXIV	319191	321746	-	2556	2042
YNL166C	chrXIV	322099	323639	-	1541	1741
YNL165W	chrXIV	323706	325281	+	1576	1392
YNL164C	chrXIV	324922	326505	-	1584	1468
YNL163C	chrXIV	326611	330179	-	3569	9603
YNL162W-A	chrXIV	330304	331022	+	719	108
YNL162W	chrXIV	330499	332295	+	1797	10105
YNL161W	chrXIV	332457	335333	+	2877	5868
YNL160W	chrXIV	336397	338149	+	1753	35340
YNL159C	chrXIV	337687	339400	-	1714	2364
YNL158W	chrXIV	339612	340208	+	597	0
YNL157W	chrXIV	339614	341088	+	1475	3349
YNL156C	chrXIV	340853	342186	-	1334	3471
YNL155C-A	chrXIV	341911	342135	-	225	0
YNL155W	chrXIV	342364	343550	+	1187	8794
YNL154C	chrXIV	343372	345509	-	2138	8968
YNL153C	chrXIV	345368	346645	-	1278	651
YNL152W	chrXIV	345772	347864	+	2093	1000
YNL151C	chrXIV	347544	348590	-	1047	921
YNL150W	chrXIV	349251	349658	+	408	0
YNL149C	chrXIV	348967	350402	-	1436	108
YNL148C	chrXIV	349744	351473	-	1730	52
YNL147W	chrXIV	350573	351431	+	859	0
YNL146C-A	chrXIV	351335	352047	-	713	0
YNL146W	chrXIV	351432	352327	+	896	7
YNL145W	chrXIV	352261	352705	+	445	10568
YNL144C	chrXIV	352757	355157	-	2401	2793
YNL144W-A	chrXIV	353061	353144	+	84	0
YNL143C	chrXIV	356794	357186	-	393	114
YNL142W	chrXIV	357118	359041	+	1924	1268
YNL141W	chrXIV	359511	360758	+	1248	7050
YNL140C	chrXIV	360418	364805	-	4388	59
YNL139C	chrXIV	360924	365717	-	4794	1868
YNL138W-A	chrXIV	365950	366655	+	706	485
YNL138W	chrXIV	366710	368544	+	1835	13421
YNL137C	chrXIV	368320	370161	-	1842	4506
YNL136W	chrXIV	370300	371829	+	1530	341
YNL135C	chrXIV	370835	372265	-	1431	12622
YNL134C	chrXIV	372398	374000	-	1603	16681
YNL133C	chrXIV	374051	374800	-	750	503
YNL132W	chrXIV	375230	378638	+	3409	13094
YNL131W	chrXIV	378687	379602	+	916	6017
YNL130C	chrXIV	379236	381212	-	1977	9604
YNL130C-A	chrXIV	381226	382164	-	939	0
YNL129W	chrXIV	381310	382559	+	1250	95
YNL128W	chrXIV	382359	383663	+	1305	391
YNL127W	chrXIV	383889	387007	+	3119	3700
YNL126W	chrXIV	387227	389893	+	2667	2176
YNL125C	chrXIV	390029	392379	-	2351	2967
YNL124W	chrXIV	392700	394680	+	1981	3197
YNL123W	chrXIV	394654	397793	+	3140	19343
YNL122C	chrXIV	397688	398373	-	686	1289
YNL121C	chrXIV	398441	400598	-	2158	17368
YNL120C	chrXIV	401033	401518	-	486	0
YNL119W	chrXIV	400820	402655	+	1836	2456
YNL118C	chrXIV	402485	405640	-	3156	6398
YNL117W	chrXIV	406358	408022	+	1665	587
YNL116W	chrXIV	408280	410072	+	1793	526
YNL115C	chrXIV	409515	412291	-	2777	0
YNL114C	chrXIV	412203	413262	-	1060	0
YNL113W	chrXIV	409608	413378	+	3771	27
YNL112W	chrXIV	413533	416793	+	3261	24851
YNL111C	chrXIV	416634	418237	-	1604	1898
YNL110C	chrXIV	417352	418537	-	1186	1136
YNL109W	chrXIV	418869	419885	+	1017	0
YNL108C	chrXIV	418853	420187	-	1335	1
YNL107W	chrXIV	419865	421009	+	1145	888
YNL106C	chrXIV	420748	424594	-	3847	1757
YNL105W	chrXIV	424155	424583	+	429	0
YNL104C	chrXIV	424704	426941	-	2238	12882
YNL103W-A	chrXIV	426070	427110	+	1041	0
YNL103W	chrXIV	426900	429839	+	2940	4688
YNL102W	chrXIV	430087	434493	+	4407	4237
YNL101W	chrXIV	434786	437423	+	2638	7770
YNL100W	chrXIV	437495	438433	+	939	1899
YNL099C	chrXIV	438182	439307	-	1126	2272
YNL098C	chrXIV	439485	440911	-	1427	5302
YNL097C-B	chrXIV	440797	440919	-	123	0
YNL097C	chrXIV	441186	442497	-	1312	734
YNL097W-A	chrXIV	441356	441855	+	500	0
YNL096C	chrXIV	443183	444426	-	1244	10037
YNL095C	chrXIV	444618	447083	-	2466	3147
YNL094W	chrXIV	447338	449577	+	2240	7264
YNL093W	chrXIV	449608	450805	+	1198	207
YNL092W	chrXIV	450787	452296	+	1510	577
YNL091W	chrXIV	452261	456226	+	3966	6507
YNL090W	chrXIV	456392	457582	+	1191	680
YNL089C	chrXIV	456693	457169	-	477	0
YNL088W	chrXIV	457704	461990	+	4287	5885
YNL087W	chrXIV	461175	466152	+	4978	12838
YNL086W	chrXIV	466237	467120	+	884	873
YNL085W	chrXIV	466813	469930	+	3118	25201
YNL084C	chrXIV	469804	471171	-	1368	5173
YNL083W	chrXIV	471343	473200	+	1858	1788
YNL082W	chrXIV	473333	476103	+	2771	1561
YNL081C	chrXIV	476002	476874	-	873	2750
YNL080C	chrXIV	476806	478439	-	1634	3497
YNL079C	chrXIV	478090	479218	-	1129	10977
YNL078W	chrXIV	479500	481260	+	1761	7546
YNL077W	chrXIV	481257	483064	+	1808	1116
YNL076W	chrXIV	483284	485392	+	2109	2373
YNL075W	chrXIV	485516	486761	+	1246	2625
YNL074C	chrXIV	486281	488190	-	1910	3316
YNL073W	chrXIV	488344	490227	+	1884	4706
YNL072W	chrXIV	490223	491330	+	1108	1039
YNL071W	chrXIV	491389	493419	+	2031	17889
YNL070W	chrXIV	493249	493911	+	663	717
YNL069C	chrXIV	493571	495040	-	1470	28403
YNL068C	chrXIV	495014	498542	-	3529	2414
YNL067W-A	chrXIV	498482	499148	+	667	13
YNL067W-B	chrXIV	499417	499557	+	141	4
YNL067W	chrXIV	499572	500666	+	1095	12690
YNL066W	chrXIV	500913	501502	+	590	768
YNL065W	chrXIV	503631	505811	+	2181	20049
YNL064C	chrXIV	505502	507348	-	1847	35818
YNL063W	chrXIV	507577	509022	+	1446	1172
YNL062C	chrXIV	508393	510255	-	1863	4927
YNL061W	chrXIV	510499	512545	+	2047	13496
YNL059C	chrXIV	512518	514969	-	2452	4918
YNL058C	chrXIV	515026	516742	-	1717	1871
YNL057W	chrXIV	516403	516735	+	333	0
YNL056W	chrXIV	517027	518016	+	990	1260
YNL055C	chrXIV	517861	519208	-	1348	28200
YNL054W	chrXIV	526086	529583	+	3498	4795
YNL053W	chrXIV	529783	531556	+	1774	4298
YNL052W	chrXIV	531691	532554	+	864	4676
YNL051W	chrXIV	532659	534044	+	1386	1635
YNL050C	chrXIV	533928	535042	-	1115	1630
YNL049C	chrXIV	535092	537953	-	2862	8869
YNL048W	chrXIV	538107	539936	+	1830	3509
YNL047C	chrXIV	539821	542052	-	2232	1863
YNL046W	chrXIV	542062	542992	+	931	1480
YNL045W	chrXIV	542921	545183	+	2263	7154
YNL044W	chrXIV	545178	546203	+	1026	6
YNL043C	chrXIV	544956	546045	-	1090	0
YNL042W-B	chrXIV	547113	547370	+	258	214
YNL042W	chrXIV	547335	549410	+	2076	1008
YNL041C	chrXIV	549219	552042	-	2824	4094
YNL040C-A	chrXIV	552478	552558	-	81	193
YNL040W	chrXIV	553335	555139	+	1805	3522
YNL039W	chrXIV	555001	557025	+	2025	2378
YNL038W	chrXIV	556952	557908	+	957	1072
YNL037C	chrXIV	557670	559223	-	1554	17154
YNL036W	chrXIV	559319	560637	+	1319	4670
YNL035C	chrXIV	568308	569772	-	1465	3535
YNL034W	chrXIV	570477	572315	+	1839	283
YNL033W	chrXIV	572975	573961	+	987	551
YNL032W	chrXIV	574366	576675	+	2310	1880
YNL031C	chrXIV	575206	577114	-	1909	0
