# Program:featureCounts v2.0.3; Command:"featureCounts" "-F" "GFF" "-p" "-t" "gene" "-g" "ID" "-a" "/media/BioNAS/ag_hallab/DATR/material/reference.gff" "-o" "../results/control/9929264/counts.txt" "../results/control/9929264/alignment_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../results/control/9929264/alignment_sorted.bam
YNL010W	chrXIV	613587	614617	+	1031	11022
YNL009W	chrXIV	614712	616928	+	2217	367
YNL008C	chrXIV	616172	618289	-	2118	1144
YNL007C	chrXIV	618084	619706	-	1623	3680
YNL006W	chrXIV	619997	621547	+	1551	2191
YNL005C	chrXIV	621018	622957	-	1940	2472
YNL004W	chrXIV	622883	624891	+	2009	747
YNL003C	chrXIV	623668	625870	-	2203	1160
YNL002C	chrXIV	625922	627190	-	1269	8058
YNL001W	chrXIV	627373	628742	+	1370	2562
YNR001C	chrXIV	629416	631288	-	1873	5594
YNR001W-A	chrXIV	631206	631806	+	601	5
YNR002C	chrXIV	632860	634096	-	1237	220
YNR003C	chrXIV	633872	635349	-	1478	1811
YNR003W-A	chrXIV	634420	634518	+	99	0
YNR004W	chrXIV	635462	636797	+	1336	686
YNR005C	chrXIV	636931	637335	-	405	0
YNR006W	chrXIV	636924	639006	+	2083	819
YNR007C	chrXIV	638834	640200	-	1367	383
YNR008W	chrXIV	640314	642675	+	2362	2840
YNR009W	chrXIV	642146	643602	+	1457	112
YNR010W	chrXIV	642880	644310	+	1431	251
YNR011C	chrXIV	644131	646968	-	2838	2145
YNR012W	chrXIV	647222	649017	+	1796	3569
YNR013C	chrXIV	648930	651809	-	2880	4426
YNR014W	chrXIV	652377	653275	+	899	316
YNR015W	chrXIV	653353	654653	+	1301	3189
YNR016C	chrXIV	654673	661374	-	6702	96968
YNR017W	chrXIV	662311	663828	+	1518	2806
YNR018W	chrXIV	663877	665246	+	1370	4274
YNR019W	chrXIV	665339	667267	+	1929	3738
YNR020C	chrXIV	667410	668222	-	813	486
YNR021W	chrXIV	668345	670076	+	1732	11023
YNR022C	chrXIV	669501	670373	-	873	162
YNR023W	chrXIV	670362	672241	+	1880	1616
YNR024W	chrXIV	672364	673164	+	801	179
YNR025C	chrXIV	672702	673061	-	360	0
YNR026C	chrXIV	672931	674748	-	1818	2213
YNR027W	chrXIV	674717	676137	+	1421	1185
YNR028W	chrXIV	676099	677276	+	1178	2196
YNR029C	chrXIV	676972	678520	-	1549	1510
YNR030W	chrXIV	678722	680691	+	1970	6166
YNR031C	chrXIV	680694	685433	-	4740	5614
YNR032W	chrXIV	685866	687333	+	1468	1060
YNR032C-A	chrXIV	686550	687501	-	952	0
YNR033W	chrXIV	687318	690067	+	2750	4053
YNR034W	chrXIV	690194	691568	+	1375	648
YNR034W-A	chrXIV	691837	692967	+	1131	154
YNR035C	chrXIV	692856	694088	-	1233	5731
YNR036C	chrXIV	694041	694832	-	792	3666
YNR037C	chrXIV	694861	695384	-	524	1415
YNR038W	chrXIV	695550	697632	+	2083	6862
YNR039C	chrXIV	697543	699478	-	1936	2120
YNR040W	chrXIV	699663	700635	+	973	1267
YNR041C	chrXIV	700483	701945	-	1463	64
YNR042W	chrXIV	700867	701752	+	886	0
YNR043W	chrXIV	701848	703628	+	1781	12741
YNR044W	chrXIV	703549	705951	+	2403	2354
YNR045W	chrXIV	706077	707721	+	1645	476
YNR046W	chrXIV	706897	708337	+	1441	4328
YNR047W	chrXIV	708458	711463	+	3006	3561
YNR048W	chrXIV	711571	713050	+	1480	1730
YNR049C	chrXIV	712857	714641	-	1785	849
YNR050C	chrXIV	713936	715935	-	2000	4767
YNR051C	chrXIV	716324	719076	-	2753	9631
YNR052C	chrXIV	719244	720784	-	1541	4759
YNR053C	chrXIV	720889	723172	-	2284	28399
YNR054C	chrXIV	723092	724346	-	1255	1618
YNR055C	chrXIV	727845	730644	-	2800	6776
YNR056C	chrXIV	731494	733836	-	2343	614
YNR057C	chrXIV	733247	734213	-	967	64
YNR058W	chrXIV	734291	735733	+	1443	255
YNR059W	chrXIV	736696	738756	+	2061	1463
YNR060W	chrXIV	739951	742110	+	2160	926
YNR061C	chrXIV	742338	743632	-	1295	3952
YNR062C	chrXIV	744360	745343	-	984	498
YNR063W	chrXIV	746943	748766	+	1824	989
YNR064C	chrXIV	748854	750071	-	1218	569
YNR065C	chrXIV	750350	753700	-	3351	2666
YNR066C	chrXIV	753725	755035	-	1311	701
YNR067C	chrXIV	755648	759149	-	3502	18920
YNR068C	chrXIV	759807	762283	-	2477	238
YNR069C	chrXIV	761123	762592	-	1470	68
YNR070W	chrXIV	765375	769376	+	4002	1148
YNR071C	chrXIV	770310	771856	-	1547	266
YNR072W	chrXIV	772657	774351	+	1695	263
YNR073C	chrXIV	774660	776363	-	1704	302
YNR074C	chrXIV	777515	778889	-	1375	1896
YNR075W	chrXIV	779916	781040	+	1125	0
YNR075C-A	chrXIV	781511	781603	-	93	0
YNR076W	chrXIV	779917	782416	+	2500	398
YNR077C	chrXIV	783287	783541	-	255	0
YOL166W-A	chrXV	585	740	+	156	0
YOL166C	chrXV	1000	1338	-	339	0
YOL165C	chrXV	1647	2078	-	432	16
YOL164W-A	chrXV	4130	4312	+	183	12
YOL164W	chrXV	5924	8205	+	2282	1673
YOL163W	chrXV	9304	10451	+	1148	74
YOL162W	chrXV	10043	10887	+	845	7
YOL161C	chrXV	11549	11911	-	363	18
YOL160W	chrXV	14011	14691	+	681	32
YOL159C-A	chrXV	14562	15624	-	1063	523
YOL159C	chrXV	16719	18026	-	1308	675
YOL158C	chrXV	19090	21654	-	2565	6962
YOL157C	chrXV	22457	24484	-	2028	387
YOL156W	chrXV	25273	26976	+	1704	252
YOL155W-A	chrXV	27084	27218	+	135	87
YOL155C	chrXV	28579	31660	-	3082	7538
YOL154W	chrXV	33522	35531	+	2010	752
YOL152W	chrXV	40702	42735	+	2034	2119
YOL151W	chrXV	43646	44868	+	1223	6411
YOL150C	chrXV	44473	44784	-	312	0
YOL149W	chrXV	44938	45633	+	696	1971
YOL148C	chrXV	45760	47574	-	1815	1984
YOL147C	chrXV	47735	48688	-	954	1441
YOL146W	chrXV	48840	49556	+	717	1144
YOL145C	chrXV	49555	52788	-	3234	7543
YOL144W	chrXV	53002	54613	+	1612	1051
YOL143C	chrXV	54522	55354	-	833	6317
YOL142W	chrXV	55412	56349	+	938	3143
YOL141W	chrXV	56414	59197	+	2784	98
YOL140W	chrXV	56630	60124	+	3495	1786
YOL139C	chrXV	60238	61153	-	916	28327
YOL138C	chrXV	61277	65402	-	4126	2557
YOL137W	chrXV	65511	67416	+	1906	1396
YOL136C	chrXV	67201	69024	-	1824	5898
YOL135C	chrXV	69210	70104	-	895	16
YOL134C	chrXV	70156	70545	-	390	0
YOL133W	chrXV	69402	71059	+	1658	1217
YOL132W	chrXV	71300	72715	+	1416	142
YOL131W	chrXV	73031	73357	+	327	16
YOL130W	chrXV	74104	77351	+	3248	6741
YOL129W	chrXV	77505	78322	+	818	4233
YOL128C	chrXV	78199	79843	-	1645	1243
YOL127W	chrXV	80134	81405	+	1272	74797
YOL126C	chrXV	81548	83152	-	1605	5021
YOL125W	chrXV	83520	85457	+	1938	2683
YOL124C	chrXV	85172	86804	-	1633	4179
YOL123W	chrXV	87464	89596	+	2133	11086
YOL122C	chrXV	89489	91557	-	2069	3402
YOL121C	chrXV	91836	93609	-	1774	24752
YOL120C	chrXV	93042	94449	-	1408	39118
YOL119C	chrXV	94709	96864	-	2156	1501
YOL118C	chrXV	96576	97385	-	810	296
YOL117W	chrXV	97551	99488	+	1938	610
YOL116W	chrXV	99557	101254	+	1698	1979
YOL115W	chrXV	101405	103355	+	1951	1590
YOL114C	chrXV	102833	104276	-	1444	183
YOL113W	chrXV	104040	106389	+	2350	1245
YOL112W	chrXV	106426	108267	+	1842	1480
YOL111C	chrXV	108176	109179	-	1004	1688
YOL110W	chrXV	109126	110309	+	1184	618
YOL109W	chrXV	110176	110792	+	617	23495
YOL108C	chrXV	111199	112006	-	808	245
YOL107W	chrXV	112045	113554	+	1510	526
YOL106W	chrXV	112813	113672	+	860	4
YOL105C	chrXV	114009	116126	-	2118	748
YOL104C	chrXV	115975	117511	-	1537	1683
YOL103W	chrXV	123790	126030	+	2241	5803
YOL102C	chrXV	125870	126712	-	843	1092
YOL101C	chrXV	126873	127987	-	1115	1882
YOL100W	chrXV	129237	132482	+	3246	1000
YOL099C	chrXV	132017	132508	-	492	0
YOL098C	chrXV	132449	135931	-	3483	17851
YOL097W-A	chrXV	135837	136548	+	712	58
YOL097C	chrXV	136162	137860	-	1699	14400
YOL096C	chrXV	137940	139105	-	1166	814
YOL095C	chrXV	139143	141380	-	2238	767
YOL094C	chrXV	141352	142612	-	1261	1
YOL093W	chrXV	141518	143759	+	2242	380
YOL092W	chrXV	143028	145323	+	2296	4634
YOL091W	chrXV	145334	147163	+	1830	160
YOL090W	chrXV	147278	150358	+	3081	4872
YOL089C	chrXV	150226	153552	-	3327	2755
YOL088C	chrXV	153655	154817	-	1163	3011
YOL087C	chrXV	155152	158918	-	3767	5022
YOL086W-A	chrXV	159116	159615	+	500	487
YOL086C	chrXV	159455	161697	-	2243	378074
YOL085W-A	chrXV	160785	162238	+	1454	0
YOL085C	chrXV	161673	162014	-	342	0
YOL084W	chrXV	162356	165331	+	2976	162
YOL083W	chrXV	165483	167037	+	1555	121
YOL083C-A	chrXV	166266	167006	-	741	0
YOL082W	chrXV	168381	170080	+	1700	1732
YOL081W	chrXV	171070	180309	+	9240	18201
YOL080C	chrXV	180285	181471	-	1187	1616
YOL079W	chrXV	181057	181455	+	399	0
YOL078W	chrXV	181633	185245	+	3613	2416
YOL077W-A	chrXV	185388	185920	+	533	654
YOL077C	chrXV	185578	186804	-	1227	9804
YOL076W	chrXV	186993	190223	+	3231	7147
YOL075C	chrXV	189658	193542	-	3885	2910
YOL073C	chrXV	193742	194851	-	1110	1688
YOL072W	chrXV	194948	196471	+	1524	1201
YOL071W	chrXV	196351	197157	+	807	664
YOL070C	chrXV	197008	198753	-	1746	2479
YOL069W	chrXV	198925	200463	+	1539	1063
YOL068C	chrXV	200147	202509	-	2363	936
YOL067C	chrXV	200933	202570	-	1638	1
YOL066C	chrXV	202626	204807	-	2182	1784
YOL065C	chrXV	204421	205944	-	1524	998
YOL064C	chrXV	205959	207268	-	1310	3372
YOL063C	chrXV	207334	210338	-	3005	3545
YOL062C	chrXV	210356	212015	-	1660	3754
YOL061W	chrXV	212192	213946	+	1755	14596
YOL060C	chrXV	213730	216207	-	2478	2350
YOL059W	chrXV	217076	218757	+	1682	4767
YOL058W	chrXV	219139	220684	+	1546	1776
YOL057W	chrXV	220703	223127	+	2425	7870
YOL056W	chrXV	223143	224349	+	1207	1813
YOL055C	chrXV	224361	226348	-	1988	1159
YOL054W	chrXV	228512	230016	+	1505	655
YOL053W	chrXV	230069	231391	+	1323	793
YOL052C-A	chrXV	231260	231800	-	541	12
YOL052C	chrXV	232315	233791	-	1477	4870
YOL051W	chrXV	234940	238185	+	3246	2528
YOL050C	chrXV	237744	238338	-	595	71
YOL049W	chrXV	238540	240225	+	1686	4357
YOL048C	chrXV	240064	241410	-	1347	754
YOL047C	chrXV	241614	242747	-	1134	91
YOL046C	chrXV	243466	244140	-	675	42
YOL045W	chrXV	243497	246802	+	3306	3537
YOL044W	chrXV	247049	248478	+	1430	816
YOL043C	chrXV	248289	249638	-	1350	312
YOL042W	chrXV	249158	251222	+	2065	1674
YOL041C	chrXV	251060	252708	-	1649	6579
YOL040C	chrXV	252786	253629	-	844	13
YOL039W	chrXV	253063	254811	+	1749	51747
YOL038C-A	chrXV	254713	256030	-	1318	0
YOL038W	chrXV	254812	258706	+	3895	241
YOL037C	chrXV	256626	257077	-	452	0
YOL036W	chrXV	256344	259170	+	2827	2
YOL035C	chrXV	258803	259105	-	303	0
YOL034W	chrXV	259896	263283	+	3388	2109
YOL033W	chrXV	263412	265239	+	1828	1287
YOL032W	chrXV	265307	266705	+	1399	480
YOL031C	chrXV	266122	267745	-	1624	1522
YOL030W	chrXV	267913	269830	+	1918	11273
YOL029C	chrXV	269706	271058	-	1353	22
YOL028C	chrXV	269936	271591	-	1656	565
YOL027C	chrXV	271773	273793	-	2021	6264
YOL026C	chrXV	273711	274377	-	667	958
YOL025W	chrXV	274866	277072	+	2207	1195
YOL024W	chrXV	277068	277647	+	580	45
YOL023W	chrXV	277874	280266	+	2393	1452
YOL022C	chrXV	280097	281528	-	1432	5358
YOL021C	chrXV	282302	285479	-	3178	13831
YOL020W	chrXV	286025	288180	+	2156	9788
YOL019W-A	chrXV	288420	288572	+	153	1
YOL019W	chrXV	288743	290819	+	2077	2778
YOL018C	chrXV	290618	292222	-	1605	1106
YOL017W	chrXV	292429	294803	+	2375	663
YOL016C	chrXV	294513	296227	-	1715	1656
YOL015W	chrXV	296411	298975	+	2565	387
YOL014W	chrXV	299472	300873	+	1402	940
YOL013W-B	chrXV	300690	300980	+	291	1
YOL013W-A	chrXV	301047	301238	+	192	136
YOL013C	chrXV	301265	303193	-	1929	2317
YOL012C	chrXV	303360	304806	-	1447	2207
YOL011W	chrXV	304593	307689	+	3097	8332
YOL010W	chrXV	307883	309265	+	1383	3226
YOL009C	chrXV	309014	310823	-	1810	421
YOL008W	chrXV	309984	311138	+	1155	0
YOL007C	chrXV	310851	312502	-	1652	3342
YOL006C	chrXV	312919	315559	-	2641	4475
YOL005C	chrXV	315703	316585	-	883	3741
YOL004W	chrXV	316938	321548	+	4611	12562
YOL003C	chrXV	321655	323015	-	1361	2401
YOL002C	chrXV	323346	324650	-	1305	4370
YOL001W	chrXV	324805	326276	+	1472	1234
YOR001W	chrXV	326787	329263	+	2477	9200
YOR002W	chrXV	329361	331474	+	2114	6294
YOR003W	chrXV	331381	333104	+	1724	560
YOR004W	chrXV	333543	334576	+	1034	2611
YOR005C	chrXV	334399	337378	-	2980	1078
YOR006C	chrXV	337419	338688	-	1270	1944
YOR007C	chrXV	338629	340057	-	1429	24804
YOR008C	chrXV	340950	342711	-	1762	6369
YOR008C-A	chrXV	342857	343081	-	225	133
YOR008W-B	chrXV	343929	344030	+	102	78
YOR009W	chrXV	344335	345798	+	1464	281
YOR010C	chrXV	346081	347361	-	1281	213
YOR011W	chrXV	349679	353863	+	4185	3715
YOR011W-A	chrXV	355652	355858	+	207	20
YOR012W	chrXV	356543	356956	+	414	1
YOR013W	chrXV	356548	357293	+	746	146
YOR014W	chrXV	357415	360256	+	2842	570
YOR015W	chrXV	357866	360457	+	2592	0
YOR016C	chrXV	359726	361197	-	1472	3071
YOR017W	chrXV	361377	363954	+	2578	2274
YOR018W	chrXV	364313	367042	+	2730	1807
YOR019W	chrXV	368127	370319	+	2193	175
YOR020C	chrXV	369619	370925	-	1307	13107
YOR020W-A	chrXV	371155	372140	+	986	783
YOR021C	chrXV	372641	374798	-	2158	5690
YOR022C	chrXV	373671	375877	-	2207	290
YOR023C	chrXV	375953	377882	-	1930	438
YOR024W	chrXV	377847	378170	+	324	0
YOR025W	chrXV	378143	379966	+	1824	1180
YOR026W	chrXV	379359	381008	+	1650	1203
YOR027W	chrXV	380952	383213	+	2262	21248
YOR028C	chrXV	383208	384695	-	1488	568
YOR029W	chrXV	384600	384935	+	336	10
YOR030W	chrXV	386749	389555	+	2807	2718
YOR032C	chrXV	389660	391267	-	1608	2
YOR032W-A	chrXV	389692	392569	+	2878	71
YOR033C	chrXV	392252	394665	-	2414	2283
YOR034C	chrXV	394729	397324	-	2596	2470
YOR034C-A	chrXV	397106	399157	-	2052	16
YOR035C	chrXV	397493	400124	-	2632	889
YOR036W	chrXV	400291	401308	+	1018	661
YOR037W	chrXV	401480	402818	+	1339	1057
YOR038C	chrXV	402654	405458	-	2805	3678
YOR039W	chrXV	405602	407008	+	1407	5373
YOR040W	chrXV	407013	408263	+	1251	568
YOR041C	chrXV	407924	410009	-	2086	8
YOR042W	chrXV	408314	409909	+	1596	0
YOR043W	chrXV	410158	412486	+	2329	5144
YOR044W	chrXV	412708	413706	+	999	969
YOR045W	chrXV	413795	414497	+	703	2076
YOR046C	chrXV	414114	416108	-	1995	11908
YOR047C	chrXV	416170	418270	-	2101	4161
YOR048C	chrXV	418390	421706	-	3317	11635
YOR049C	chrXV	422390	423917	-	1528	1308
YOR050C	chrXV	424001	425997	-	1997	212
YOR051C	chrXV	424619	426291	-	1673	209
YOR052C	chrXV	426388	427437	-	1050	4274
YOR053W	chrXV	427817	428158	+	342	0
YOR054C	chrXV	427749	430017	-	2269	655
YOR055W	chrXV	429478	429912	+	435	0
YOR056C	chrXV	430188	431751	-	1564	4059
YOR057W	chrXV	432106	433502	+	1397	2202
YOR058C	chrXV	433417	436496	-	3080	2498
YOR059C	chrXV	438851	440839	-	1989	367
YOR060C	chrXV	439326	441190	-	1865	307
YOR061W	chrXV	441371	442803	+	1433	5934
YOR062C	chrXV	442635	444209	-	1575	253
YOR063W	chrXV	444105	445967	+	1863	279930
YOR064C	chrXV	445861	446796	-	936	555
YOR065W	chrXV	447084	448905	+	1822	2197
YOR066W	chrXV	449225	451599	+	2375	969
YOR067C	chrXV	451644	453567	-	1924	3888
YOR069W	chrXV	453665	455987	+	2323	2053
YOR068C	chrXV	453869	454213	-	345	0
YOR070C	chrXV	455779	458029	-	2251	1535
YOR071C	chrXV	458740	461731	-	2992	2795
YOR072W	chrXV	461502	461816	+	315	0
YOR072W-A	chrXV	461791	462039	+	249	45
YOR072W-B	chrXV	464469	464630	+	162	12
YOR073W	chrXV	464694	466662	+	1969	835
YOR074C	chrXV	466569	467988	-	1420	1198
YOR073W-A	chrXV	467390	467623	+	234	0
YOR075W	chrXV	467798	469310	+	1513	1177
YOR076C	chrXV	469294	471659	-	2366	1851
YOR077W	chrXV	471861	473160	+	1300	0
YOR078W	chrXV	471904	473408	+	1505	312
YOR079C	chrXV	473338	474735	-	1398	1593
YOR080W	chrXV	474586	477179	+	2594	1277
YOR081C	chrXV	476812	479532	-	2721	1613
YOR082C	chrXV	479296	479637	-	342	0
YOR083W	chrXV	479371	481261	+	1891	0
YOR084W	chrXV	479662	481819	+	2158	172
YOR085W	chrXV	481918	483680	+	1763	3278
YOR086C	chrXV	483079	486972	-	3894	15257
YOR087W	chrXV	487615	489861	+	2247	3151
YOR089C	chrXV	489904	491805	-	1902	1750
YOR090C	chrXV	491040	493149	-	2110	1738
YOR091W	chrXV	493363	494934	+	1572	5425
YOR092W	chrXV	494889	497182	+	2294	3504
YOR093C	chrXV	497506	502452	-	4947	4875
YOR094W	chrXV	502697	503998	+	1302	81
YOR095C	chrXV	502879	504470	-	1592	1142
YOR096W	chrXV	504725	506857	+	2133	51239
YOR097C	chrXV	506726	507685	-	960	714
YOR098C	chrXV	507826	511283	-	3458	8391
YOR099W	chrXV	511620	513151	+	1532	14165
YOR100C	chrXV	513036	516357	-	3322	34
YOR101W	chrXV	515134	516493	+	1360	0
YOR102W	chrXV	516423	516773	+	351	0
YOR103C	chrXV	516358	517444	-	1087	213
YOR104W	chrXV	517626	518496	+	871	15
YOR105W	chrXV	517683	518984	+	1302	322
YOR106W	chrXV	519023	520081	+	1059	1264
YOR107W	chrXV	521062	522693	+	1632	1542
YOR108W	chrXV	522926	525029	+	2104	10921
YOR108C-A	chrXV	524605	524814	-	210	0
YOR109W	chrXV	525135	528771	+	3637	8626
YOR110W	chrXV	528864	530380	+	1517	1446
YOR111W	chrXV	530389	531459	+	1071	728
YOR112W	chrXV	531429	533860	+	2432	2980
YOR113W	chrXV	534075	536819	+	2745	1928
YOR114W	chrXV	537342	538959	+	1618	172
YOR115C	chrXV	538253	539531	-	1279	1092
YOR116C	chrXV	539665	544379	-	4715	17127
YOR117W	chrXV	544912	546540	+	1629	8791
YOR118W	chrXV	546610	548748	+	2139	1313
YOR119C	chrXV	547763	550560	-	2798	2189
YOR120W	chrXV	550487	552238	+	1752	729
YOR121C	chrXV	551798	552103	-	306	0
YOR122C	chrXV	551932	552912	-	981	15693
YOR123C	chrXV	553107	554815	-	1709	1250
YOR124C	chrXV	554745	558765	-	4021	9249
YOR125C	chrXV	558738	559780	-	1043	1797
YOR126C	chrXV	559826	560953	-	1128	581
YOR127W	chrXV	560907	564354	+	3448	5143
YOR128C	chrXV	564399	566243	-	1845	6512
YOR129C	chrXV	566655	569636	-	2982	2129
YOR130C	chrXV	569600	570831	-	1232	870
YOR131C	chrXV	572068	572959	-	892	676
YOR132W	chrXV	573037	574945	+	1909	2993
YOR133W	chrXV	575006	578575	+	3570	326555
YOR134W	chrXV	578564	579793	+	1230	139
YOR135C	chrXV	580159	580500	-	342	0
YOR136W	chrXV	580066	581669	+	1604	9097
YOR137C	chrXV	581685	584048	-	2364	1108
YOR138C	chrXV	584237	586406	-	2170	3216
YOR139C	chrXV	586950	587342	-	393	0
YOR140W	chrXV	586624	589750	+	3127	939
YOR141C	chrXV	589631	592616	-	2986	4499
YOR142W	chrXV	592829	594330	+	1502	8114
YOR143C	chrXV	600963	602425	-	1463	1733
YOR144C	chrXV	602578	605122	-	2545	2172
YOR145C	chrXV	605159	606237	-	1079	2935
YOR146W	chrXV	605695	606441	+	747	2
YOR147W	chrXV	606518	608663	+	2146	2545
YOR148C	chrXV	608412	609238	-	827	437
YOR149C	chrXV	609406	611451	-	2046	3062
YOR150W	chrXV	611946	612652	+	707	2293
YOR151C	chrXV	612651	616960	-	4310	33604
YOR152C	chrXV	617250	618886	-	1637	1302
YOR153W	chrXV	619840	624375	+	4536	245359
YOR154W	chrXV	624531	626651	+	2121	2868
YOR155C	chrXV	626521	628025	-	1505	1954
YOR156C	chrXV	628105	630711	-	2607	1426
YOR157C	chrXV	630652	631813	-	1162	7425
YOR158W	chrXV	632074	633274	+	1201	391
YOR159C	chrXV	632464	633637	-	1174	540
YOR160W	chrXV	633740	636852	+	3113	4283
YOR161C	chrXV	636820	638695	-	1876	985
YOR161W-A	chrXV	637574	637654	+	81	0
YOR161W-B	chrXV	637975	638235	+	261	0
YOR161C-C	chrXV	638713	639727	-	1015	122
YOR162C	chrXV	639409	642467	-	3059	4165
YOR163W	chrXV	642394	643380	+	987	399
YOR164C	chrXV	643109	644382	-	1274	5464
YOR165W	chrXV	644533	647235	+	2703	7820
YOR166C	chrXV	646895	648557	-	1663	2039
YOR167C	chrXV	648563	649019	-	457	30083
YOR168W	chrXV	649261	651908	+	2648	20875
YOR169C	chrXV	651376	651840	-	465	0
YOR170W	chrXV	651858	652163	+	306	0
YOR171C	chrXV	651783	653957	-	2175	2801
YOR172W	chrXV	654150	656780	+	2631	2428
YOR173W	chrXV	657167	658479	+	1313	302
YOR174W	chrXV	658459	659726	+	1268	1149
YOR175C	chrXV	659653	662143	-	2491	11229
YOR176W	chrXV	661914	663756	+	1843	6184
YOR177C	chrXV	665785	667179	-	1395	116
YOR178C	chrXV	667662	670567	-	2906	284
YOR179C	chrXV	671369	672459	-	1091	833
YOR180C	chrXV	674073	675668	-	1596	511
YOR181W	chrXV	675874	677970	+	2097	691
YOR182C	chrXV	678089	679173	-	1085	21399
YOR183W	chrXV	678787	679298	+	512	0
YOR184W	chrXV	679235	680686	+	1452	16430
YOR185C	chrXV	681271	682229	-	959	1214
YOR186W	chrXV	682419	683654	+	1236	91
YOR186C-A	chrXV	682976	683661	-	686	0
YOR187W	chrXV	683891	685563	+	1673	15038
YOR188W	chrXV	685671	689337	+	3667	4555
YOR189W	chrXV	689611	690848	+	1238	1217
YOR190W	chrXV	690332	692299	+	1968	256
YOR191W	chrXV	692475	697334	+	4860	6685
YOR192C	chrXV	698029	701664	-	3636	973
YOR192C-C	chrXV	703988	704224	-	237	362
YOR193W	chrXV	710375	711701	+	1327	486
YOR194C	chrXV	711310	712620	-	1311	642
YOR195W	chrXV	712796	715577	+	2782	2218
YOR196C	chrXV	715193	716861	-	1669	2570
YOR197W	chrXV	717070	718595	+	1526	9793
YOR198C	chrXV	718418	720298	-	1881	17874
YOR199W	chrXV	720181	720510	+	330	0
YOR200W	chrXV	720417	720815	+	399	0
YOR201C	chrXV	720338	721771	-	1434	1309
YOR202W	chrXV	721923	722917	+	995	1780
YOR203W	chrXV	722565	722918	+	354	0
YOR204W	chrXV	722883	725507	+	2625	49168
YOR205C	chrXV	725201	727724	-	2524	2310
YOR206W	chrXV	727474	729731	+	2258	12733
YOR207C	chrXV	729669	733522	-	3854	14425
YOR208W	chrXV	733700	736309	+	2610	1352
YOR209C	chrXV	736193	737877	-	1685	12048
YOR210W	chrXV	738098	738847	+	750	4155
YOR211C	chrXV	738800	741776	-	2977	3297
YOR212W	chrXV	742533	744329	+	1797	4521
YOR213C	chrXV	744027	745399	-	1373	1790
YOR214C	chrXV	745593	746303	-	711	0
YOR215C	chrXV	746329	748709	-	2381	1126
YOR216C	chrXV	747354	749039	-	1686	472
YOR217W	chrXV	749187	752291	+	3105	3980
YOR218C	chrXV	751476	751895	-	420	0
YOR219C	chrXV	751896	755058	-	3163	3322
YOR220W	chrXV	754775	756290	+	1516	1404
YOR221C	chrXV	756268	757677	-	1410	1972
YOR222W	chrXV	757821	759313	+	1493	3395
YOR223W	chrXV	759646	760912	+	1267	2
YOR224C	chrXV	759751	761301	-	1551	7187
YOR225W	chrXV	761392	761721	+	330	0
YOR226C	chrXV	761457	762398	-	942	2171
YOR227W	chrXV	762593	766726	+	4134	2772
YOR228C	chrXV	766633	768224	-	1592	823
YOR229W	chrXV	768298	770085	+	1788	3253
YOR230W	chrXV	770652	772346	+	1695	22610
YOR231W	chrXV	772426	774381	+	1956	1446
YOR231C-A	chrXV	773163	773363	-	201	0
YOR232W	chrXV	774456	775586	+	1131	9764
YOR233W	chrXV	775668	778339	+	2672	4871
YOR234C	chrXV	778229	779426	-	1198	21361
YOR235W	chrXV	779870	780184	+	315	720
YOR236W	chrXV	780892	782010	+	1119	1490
YOR237W	chrXV	781956	783351	+	1396	237
YOR238W	chrXV	783648	784829	+	1182	1011
YOR239W	chrXV	784576	786973	+	2398	8240
YOR241W	chrXV	786995	788641	+	1647	4702
YOR242C	chrXV	788742	789857	-	1116	283
YOR243C	chrXV	789838	792270	-	2433	11030
YOR244W	chrXV	792460	794062	+	1603	2085
YOR245C	chrXV	793908	795579	-	1672	2523
YOR246C	chrXV	795638	797217	-	1580	6543
YOR247W	chrXV	797676	798308	+	633	14
YOR248W	chrXV	797690	798533	+	844	118
YOR249C	chrXV	798601	800775	-	2175	1583
YOR250C	chrXV	800846	802413	-	1568	1666
YOR251C	chrXV	802455	803687	-	1233	3140
YOR252W	chrXV	803629	804366	+	738	1315
YOR253W	chrXV	804345	805103	+	759	2026
YOR254C	chrXV	804906	807072	-	2167	19103
YOR255W	chrXV	806991	808283	+	1293	0
YOR256C	chrXV	808176	810855	-	2680	4547
YOR257W	chrXV	810793	811553	+	761	283
YOR258W	chrXV	811523	813393	+	1871	188
YOR259C	chrXV	812004	813757	-	1754	1203
YOR260W	chrXV	813924	815938	+	2015	9290
YOR261C	chrXV	815693	817048	-	1356	6119
YOR262W	chrXV	817020	818447	+	1428	2095
YOR263C	chrXV	818757	819164	-	408	0
YOR264W	chrXV	818492	820334	+	1843	1939
YOR265W	chrXV	820383	821026	+	644	1459
YOR266W	chrXV	820919	822503	+	1585	919
YOR267C	chrXV	822391	825459	-	3069	1629
YOR268C	chrXV	825534	825932	-	399	12
YOR269W	chrXV	826274	828046	+	1773	1864
YOR270C	chrXV	827893	830762	-	2870	48007
YOR271C	chrXV	830916	832517	-	1602	12094
YOR272W	chrXV	832707	834426	+	1720	10363
YOR273C	chrXV	834231	836632	-	2402	971
YOR274W	chrXV	837635	839413	+	1779	1413
YOR275C	chrXV	838841	841081	-	2241	2416
YOR276W	chrXV	841240	841982	+	743	2298
YOR277C	chrXV	841515	841823	-	309	0
