# Program:featureCounts v2.0.3; Command:"featureCounts" "-F" "GFF" "-p" "-t" "gene" "-g" "ID" "-a" "/media/BioNAS/ag_hallab/DATR/material/reference.gff" "-o" "../results/control/9929273/counts.txt" "../results/control/9929273/alignment_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../results/control/9929273/alignment_sorted.bam
YNL188W	chrXIV	286171	287631	+	1461	758
YNL187W	chrXIV	287764	289451	+	1688	835
YNL186W	chrXIV	289282	292153	+	2872	6376
YNL185C	chrXIV	291909	292772	-	864	1121
YNL184C	chrXIV	292557	292883	-	327	0
YNL183C	chrXIV	293015	295706	-	2692	2091
YNL182C	chrXIV	295875	298136	-	2262	5564
YNL181W	chrXIV	298228	299681	+	1454	2281
YNL180C	chrXIV	299563	300914	-	1352	1904
YNL179C	chrXIV	300666	301103	-	438	29
YNL178W	chrXIV	302651	304664	+	2014	72864
YNL177C	chrXIV	303364	304668	-	1305	0
YNL176C	chrXIV	304807	307169	-	2363	1302
YNL175C	chrXIV	307196	308716	-	1521	2143
YNL174W	chrXIV	308074	308646	+	573	0
YNL173C	chrXIV	308734	310284	-	1551	1899
YNL172W	chrXIV	310636	315882	+	5247	3393
YNL171C	chrXIV	315629	315997	-	369	0
YNL170W	chrXIV	315978	316373	+	396	0
YNL169C	chrXIV	316052	318504	-	2453	2056
YNL168C	chrXIV	317333	319201	-	1869	890
YNL167C	chrXIV	319191	321746	-	2556	1737
YNL166C	chrXIV	322099	323639	-	1541	1660
YNL165W	chrXIV	323706	325281	+	1576	909
YNL164C	chrXIV	324922	326505	-	1584	724
YNL163C	chrXIV	326611	330179	-	3569	7101
YNL162W-A	chrXIV	330304	331022	+	719	49
YNL162W	chrXIV	330499	332295	+	1797	16467
YNL161W	chrXIV	332457	335333	+	2877	4126
YNL160W	chrXIV	336397	338149	+	1753	5013
YNL159C	chrXIV	337687	339400	-	1714	1352
YNL158W	chrXIV	339612	340208	+	597	0
YNL157W	chrXIV	339614	341088	+	1475	1956
YNL156C	chrXIV	340853	342186	-	1334	1363
YNL155C-A	chrXIV	341911	342135	-	225	0
YNL155W	chrXIV	342364	343550	+	1187	2424
YNL154C	chrXIV	343372	345509	-	2138	7534
YNL153C	chrXIV	345368	346645	-	1278	616
YNL152W	chrXIV	345772	347864	+	2093	656
YNL151C	chrXIV	347544	348590	-	1047	1250
YNL150W	chrXIV	349251	349658	+	408	0
YNL149C	chrXIV	348967	350402	-	1436	29
YNL148C	chrXIV	349744	351473	-	1730	49
YNL147W	chrXIV	350573	351431	+	859	0
YNL146C-A	chrXIV	351335	352047	-	713	0
YNL146W	chrXIV	351432	352327	+	896	10
YNL145W	chrXIV	352261	352705	+	445	10525
YNL144C	chrXIV	352757	355157	-	2401	1308
YNL144W-A	chrXIV	353061	353144	+	84	0
YNL143C	chrXIV	356794	357186	-	393	52
YNL142W	chrXIV	357118	359041	+	1924	513
YNL141W	chrXIV	359511	360758	+	1248	5685
YNL140C	chrXIV	360418	364805	-	4388	52
YNL139C	chrXIV	360924	365717	-	4794	1667
YNL138W-A	chrXIV	365950	366655	+	706	350
YNL138W	chrXIV	366710	368544	+	1835	10352
YNL137C	chrXIV	368320	370161	-	1842	3393
YNL136W	chrXIV	370300	371829	+	1530	204
YNL135C	chrXIV	370835	372265	-	1431	12883
YNL134C	chrXIV	372398	374000	-	1603	8459
YNL133C	chrXIV	374051	374800	-	750	229
YNL132W	chrXIV	375230	378638	+	3409	14463
YNL131W	chrXIV	378687	379602	+	916	5554
YNL130C	chrXIV	379236	381212	-	1977	3994
YNL130C-A	chrXIV	381226	382164	-	939	0
YNL129W	chrXIV	381310	382559	+	1250	74
YNL128W	chrXIV	382359	383663	+	1305	128
YNL127W	chrXIV	383889	387007	+	3119	2389
YNL126W	chrXIV	387227	389893	+	2667	2095
YNL125C	chrXIV	390029	392379	-	2351	1505
YNL124W	chrXIV	392700	394680	+	1981	1842
YNL123W	chrXIV	394654	397793	+	3140	10716
YNL122C	chrXIV	397688	398373	-	686	749
YNL121C	chrXIV	398441	400598	-	2158	14221
YNL120C	chrXIV	401033	401518	-	486	0
YNL119W	chrXIV	400820	402655	+	1836	1631
YNL118C	chrXIV	402485	405640	-	3156	4969
YNL117W	chrXIV	406358	408022	+	1665	176
YNL116W	chrXIV	408280	410072	+	1793	598
YNL115C	chrXIV	409515	412291	-	2777	0
YNL114C	chrXIV	412203	413262	-	1060	0
YNL113W	chrXIV	409608	413378	+	3771	7
YNL112W	chrXIV	413533	416793	+	3261	22174
YNL111C	chrXIV	416634	418237	-	1604	1527
YNL110C	chrXIV	417352	418537	-	1186	616
YNL109W	chrXIV	418869	419885	+	1017	0
YNL108C	chrXIV	418853	420187	-	1335	0
YNL107W	chrXIV	419865	421009	+	1145	448
YNL106C	chrXIV	420748	424594	-	3847	1843
YNL105W	chrXIV	424155	424583	+	429	0
YNL104C	chrXIV	424704	426941	-	2238	11320
YNL103W-A	chrXIV	426070	427110	+	1041	0
YNL103W	chrXIV	426900	429839	+	2940	2730
YNL102W	chrXIV	430087	434493	+	4407	6846
YNL101W	chrXIV	434786	437423	+	2638	4289
YNL100W	chrXIV	437495	438433	+	939	1214
YNL099C	chrXIV	438182	439307	-	1126	1998
YNL098C	chrXIV	439485	440911	-	1427	4675
YNL097C-B	chrXIV	440797	440919	-	123	0
YNL097C	chrXIV	441186	442497	-	1312	429
YNL097W-A	chrXIV	441356	441855	+	500	0
YNL096C	chrXIV	443183	444426	-	1244	16411
YNL095C	chrXIV	444618	447083	-	2466	2482
YNL094W	chrXIV	447338	449577	+	2240	3613
YNL093W	chrXIV	449608	450805	+	1198	86
YNL092W	chrXIV	450787	452296	+	1510	255
YNL091W	chrXIV	452261	456226	+	3966	5597
YNL090W	chrXIV	456392	457582	+	1191	491
YNL089C	chrXIV	456693	457169	-	477	0
YNL088W	chrXIV	457704	461990	+	4287	8114
YNL087W	chrXIV	461175	466152	+	4978	20252
YNL086W	chrXIV	466237	467120	+	884	398
YNL085W	chrXIV	466813	469930	+	3118	24821
YNL084C	chrXIV	469804	471171	-	1368	3290
YNL083W	chrXIV	471343	473200	+	1858	946
YNL082W	chrXIV	473333	476103	+	2771	1418
YNL081C	chrXIV	476002	476874	-	873	1714
YNL080C	chrXIV	476806	478439	-	1634	2236
YNL079C	chrXIV	478090	479218	-	1129	9587
YNL078W	chrXIV	479500	481260	+	1761	4599
YNL077W	chrXIV	481257	483064	+	1808	1111
YNL076W	chrXIV	483284	485392	+	2109	1572
YNL075W	chrXIV	485516	486761	+	1246	1775
YNL074C	chrXIV	486281	488190	-	1910	2467
YNL073W	chrXIV	488344	490227	+	1884	3209
YNL072W	chrXIV	490223	491330	+	1108	973
YNL071W	chrXIV	491389	493419	+	2031	15967
YNL070W	chrXIV	493249	493911	+	663	313
YNL069C	chrXIV	493571	495040	-	1470	72746
YNL068C	chrXIV	495014	498542	-	3529	2621
YNL067W-A	chrXIV	498482	499148	+	667	10
YNL067W-B	chrXIV	499417	499557	+	141	0
YNL067W	chrXIV	499572	500666	+	1095	13106
YNL066W	chrXIV	500913	501502	+	590	691
YNL065W	chrXIV	503631	505811	+	2181	8596
YNL064C	chrXIV	505502	507348	-	1847	19530
YNL063W	chrXIV	507577	509022	+	1446	510
YNL062C	chrXIV	508393	510255	-	1863	3599
YNL061W	chrXIV	510499	512545	+	2047	11117
YNL059C	chrXIV	512518	514969	-	2452	3897
YNL058C	chrXIV	515026	516742	-	1717	1165
YNL057W	chrXIV	516403	516735	+	333	0
YNL056W	chrXIV	517027	518016	+	990	1082
YNL055C	chrXIV	517861	519208	-	1348	17177
YNL054W	chrXIV	526086	529583	+	3498	2906
YNL053W	chrXIV	529783	531556	+	1774	1927
YNL052W	chrXIV	531691	532554	+	864	3568
YNL051W	chrXIV	532659	534044	+	1386	1111
YNL050C	chrXIV	533928	535042	-	1115	793
YNL049C	chrXIV	535092	537953	-	2862	6357
YNL048W	chrXIV	538107	539936	+	1830	2721
YNL047C	chrXIV	539821	542052	-	2232	1672
YNL046W	chrXIV	542062	542992	+	931	1307
YNL045W	chrXIV	542921	545183	+	2263	4847
YNL044W	chrXIV	545178	546203	+	1026	5
YNL043C	chrXIV	544956	546045	-	1090	0
YNL042W-B	chrXIV	547113	547370	+	258	14
YNL042W	chrXIV	547335	549410	+	2076	764
YNL041C	chrXIV	549219	552042	-	2824	3020
YNL040C-A	chrXIV	552478	552558	-	81	71
YNL040W	chrXIV	553335	555139	+	1805	2029
YNL039W	chrXIV	555001	557025	+	2025	1573
YNL038W	chrXIV	556952	557908	+	957	917
YNL037C	chrXIV	557670	559223	-	1554	3832
YNL036W	chrXIV	559319	560637	+	1319	1643
YNL035C	chrXIV	568308	569772	-	1465	2564
YNL034W	chrXIV	570477	572315	+	1839	173
YNL033W	chrXIV	572975	573961	+	987	411
YNL032W	chrXIV	574366	576675	+	2310	1293
YNL031C	chrXIV	575206	577114	-	1909	0
YNL030W	chrXIV	575466	577214	+	1749	0
YNL029C	chrXIV	577087	578850	-	1764	1207
YNL028W	chrXIV	578679	578996	+	318	3
YNL027W	chrXIV	579475	581721	+	2247	2180
YNL026W	chrXIV	581864	583754	+	1891	1538
YNL025C	chrXIV	582887	585318	-	2432	1141
YNL024C-A	chrXIV	586078	586902	-	825	1512
YNL024C	chrXIV	586925	587951	-	1027	508
YNL023C	chrXIV	587910	591209	-	3300	4458
YNL022C	chrXIV	591267	592936	-	1670	3329
YNL021W	chrXIV	593157	595581	+	2425	2989
YNL020C	chrXIV	595342	597667	-	2326	1639
YNL019C	chrXIV	598376	599230	-	855	399
YNL018C	chrXIV	599936	601774	-	1839	216
YNL017C	chrXIV	602138	602476	-	339	11
YNL016W	chrXIV	602821	605046	+	2226	18845
YNL015W	chrXIV	605349	605699	+	351	781
YNL014W	chrXIV	606319	609453	+	3135	411
YNL013C	chrXIV	609133	609510	-	378	0
YNL012W	chrXIV	609686	611665	+	1980	410
YNL011C	chrXIV	611755	613431	-	1677	954
YNL010W	chrXIV	613587	614617	+	1031	7647
YNL009W	chrXIV	614712	616928	+	2217	310
YNL008C	chrXIV	616172	618289	-	2118	902
YNL007C	chrXIV	618084	619706	-	1623	7000
YNL006W	chrXIV	619997	621547	+	1551	1975
YNL005C	chrXIV	621018	622957	-	1940	2030
YNL004W	chrXIV	622883	624891	+	2009	610
YNL003C	chrXIV	623668	625870	-	2203	1237
YNL002C	chrXIV	625922	627190	-	1269	5854
YNL001W	chrXIV	627373	628742	+	1370	1924
YNR001C	chrXIV	629416	631288	-	1873	6161
YNR001W-A	chrXIV	631206	631806	+	601	14
YNR002C	chrXIV	632860	634096	-	1237	289
YNR003C	chrXIV	633872	635349	-	1478	1589
YNR003W-A	chrXIV	634420	634518	+	99	0
YNR004W	chrXIV	635462	636797	+	1336	570
YNR005C	chrXIV	636931	637335	-	405	0
YNR006W	chrXIV	636924	639006	+	2083	986
YNR007C	chrXIV	638834	640200	-	1367	434
YNR008W	chrXIV	640314	642675	+	2362	2911
YNR009W	chrXIV	642146	643602	+	1457	95
YNR010W	chrXIV	642880	644310	+	1431	250
YNR011C	chrXIV	644131	646968	-	2838	1925
YNR012W	chrXIV	647222	649017	+	1796	2876
YNR013C	chrXIV	648930	651809	-	2880	4868
YNR014W	chrXIV	652377	653275	+	899	571
YNR015W	chrXIV	653353	654653	+	1301	2936
YNR016C	chrXIV	654673	661374	-	6702	99397
YNR017W	chrXIV	662311	663828	+	1518	2664
YNR018W	chrXIV	663877	665246	+	1370	4341
YNR019W	chrXIV	665339	667267	+	1929	4550
YNR020C	chrXIV	667410	668222	-	813	554
YNR021W	chrXIV	668345	670076	+	1732	8225
YNR022C	chrXIV	669501	670373	-	873	106
YNR023W	chrXIV	670362	672241	+	1880	1452
YNR024W	chrXIV	672364	673164	+	801	169
YNR025C	chrXIV	672702	673061	-	360	0
YNR026C	chrXIV	672931	674748	-	1818	1977
YNR027W	chrXIV	674717	676137	+	1421	1270
YNR028W	chrXIV	676099	677276	+	1178	1878
YNR029C	chrXIV	676972	678520	-	1549	1288
YNR030W	chrXIV	678722	680691	+	1970	4665
YNR031C	chrXIV	680694	685433	-	4740	5373
YNR032W	chrXIV	685866	687333	+	1468	943
YNR032C-A	chrXIV	686550	687501	-	952	0
YNR033W	chrXIV	687318	690067	+	2750	3978
YNR034W	chrXIV	690194	691568	+	1375	806
YNR034W-A	chrXIV	691837	692967	+	1131	109
YNR035C	chrXIV	692856	694088	-	1233	4595
YNR036C	chrXIV	694041	694832	-	792	2921
YNR037C	chrXIV	694861	695384	-	524	842
YNR038W	chrXIV	695550	697632	+	2083	5710
YNR039C	chrXIV	697543	699478	-	1936	1960
YNR040W	chrXIV	699663	700635	+	973	841
YNR041C	chrXIV	700483	701945	-	1463	85
YNR042W	chrXIV	700867	701752	+	886	0
YNR043W	chrXIV	701848	703628	+	1781	10347
YNR044W	chrXIV	703549	705951	+	2403	3022
YNR045W	chrXIV	706077	707721	+	1645	500
YNR046W	chrXIV	706897	708337	+	1441	3548
YNR047W	chrXIV	708458	711463	+	3006	3880
YNR048W	chrXIV	711571	713050	+	1480	1421
YNR049C	chrXIV	712857	714641	-	1785	770
YNR050C	chrXIV	713936	715935	-	2000	3608
YNR051C	chrXIV	716324	719076	-	2753	8835
YNR052C	chrXIV	719244	720784	-	1541	3984
YNR053C	chrXIV	720889	723172	-	2284	20381
YNR054C	chrXIV	723092	724346	-	1255	1339
YNR055C	chrXIV	727845	730644	-	2800	4801
YNR056C	chrXIV	731494	733836	-	2343	440
YNR057C	chrXIV	733247	734213	-	967	50
YNR058W	chrXIV	734291	735733	+	1443	336
YNR059W	chrXIV	736696	738756	+	2061	1645
YNR060W	chrXIV	739951	742110	+	2160	862
YNR061C	chrXIV	742338	743632	-	1295	3044
YNR062C	chrXIV	744360	745343	-	984	389
YNR063W	chrXIV	746943	748766	+	1824	843
YNR064C	chrXIV	748854	750071	-	1218	523
YNR065C	chrXIV	750350	753700	-	3351	2174
YNR066C	chrXIV	753725	755035	-	1311	702
YNR067C	chrXIV	755648	759149	-	3502	16458
YNR068C	chrXIV	759807	762283	-	2477	231
YNR069C	chrXIV	761123	762592	-	1470	46
YNR070W	chrXIV	765375	769376	+	4002	1167
YNR071C	chrXIV	770310	771856	-	1547	246
YNR072W	chrXIV	772657	774351	+	1695	305
YNR073C	chrXIV	774660	776363	-	1704	208
YNR074C	chrXIV	777515	778889	-	1375	1553
YNR075W	chrXIV	779916	781040	+	1125	0
YNR075C-A	chrXIV	781511	781603	-	93	0
YNR076W	chrXIV	779917	782416	+	2500	503
YNR077C	chrXIV	783287	783541	-	255	0
YOL166W-A	chrXV	585	740	+	156	0
YOL166C	chrXV	1000	1338	-	339	0
YOL165C	chrXV	1647	2078	-	432	22
YOL164W-A	chrXV	4130	4312	+	183	21
YOL164W	chrXV	5924	8205	+	2282	1483
YOL163W	chrXV	9304	10451	+	1148	124
YOL162W	chrXV	10043	10887	+	845	12
YOL161C	chrXV	11549	11911	-	363	12
YOL160W	chrXV	14011	14691	+	681	32
YOL159C-A	chrXV	14562	15624	-	1063	400
YOL159C	chrXV	16719	18026	-	1308	616
YOL158C	chrXV	19090	21654	-	2565	4689
YOL157C	chrXV	22457	24484	-	2028	345
YOL156W	chrXV	25273	26976	+	1704	335
YOL155W-A	chrXV	27084	27218	+	135	76
YOL155C	chrXV	28579	31660	-	3082	8961
YOL154W	chrXV	33522	35531	+	2010	610
YOL152W	chrXV	40702	42735	+	2034	2331
YOL151W	chrXV	43646	44868	+	1223	4917
YOL150C	chrXV	44473	44784	-	312	0
YOL149W	chrXV	44938	45633	+	696	1301
YOL148C	chrXV	45760	47574	-	1815	1590
YOL147C	chrXV	47735	48688	-	954	1162
YOL146W	chrXV	48840	49556	+	717	865
YOL145C	chrXV	49555	52788	-	3234	6548
YOL144W	chrXV	53002	54613	+	1612	1131
YOL143C	chrXV	54522	55354	-	833	6069
YOL142W	chrXV	55412	56349	+	938	2589
YOL141W	chrXV	56414	59197	+	2784	58
YOL140W	chrXV	56630	60124	+	3495	1191
YOL139C	chrXV	60238	61153	-	916	20251
YOL138C	chrXV	61277	65402	-	4126	2180
YOL137W	chrXV	65511	67416	+	1906	1376
YOL136C	chrXV	67201	69024	-	1824	5591
YOL135C	chrXV	69210	70104	-	895	25
YOL134C	chrXV	70156	70545	-	390	0
YOL133W	chrXV	69402	71059	+	1658	843
YOL132W	chrXV	71300	72715	+	1416	135
YOL131W	chrXV	73031	73357	+	327	32
YOL130W	chrXV	74104	77351	+	3248	5786
YOL129W	chrXV	77505	78322	+	818	3326
YOL128C	chrXV	78199	79843	-	1645	785
YOL127W	chrXV	80134	81405	+	1272	47291
YOL126C	chrXV	81548	83152	-	1605	5734
YOL125W	chrXV	83520	85457	+	1938	2088
YOL124C	chrXV	85172	86804	-	1633	3743
YOL123W	chrXV	87464	89596	+	2133	9400
YOL122C	chrXV	89489	91557	-	2069	2787
YOL121C	chrXV	91836	93609	-	1774	16815
YOL120C	chrXV	93042	94449	-	1408	27603
YOL119C	chrXV	94709	96864	-	2156	1669
YOL118C	chrXV	96576	97385	-	810	320
YOL117W	chrXV	97551	99488	+	1938	514
YOL116W	chrXV	99557	101254	+	1698	1661
YOL115W	chrXV	101405	103355	+	1951	1461
YOL114C	chrXV	102833	104276	-	1444	146
YOL113W	chrXV	104040	106389	+	2350	1358
YOL112W	chrXV	106426	108267	+	1842	1108
YOL111C	chrXV	108176	109179	-	1004	1762
YOL110W	chrXV	109126	110309	+	1184	509
YOL109W	chrXV	110176	110792	+	617	16598
YOL108C	chrXV	111199	112006	-	808	333
YOL107W	chrXV	112045	113554	+	1510	472
YOL106W	chrXV	112813	113672	+	860	3
YOL105C	chrXV	114009	116126	-	2118	813
YOL104C	chrXV	115975	117511	-	1537	1817
YOL103W	chrXV	123790	126030	+	2241	4759
YOL102C	chrXV	125870	126712	-	843	961
YOL101C	chrXV	126873	127987	-	1115	1766
YOL100W	chrXV	129237	132482	+	3246	1123
YOL099C	chrXV	132017	132508	-	492	0
YOL098C	chrXV	132449	135931	-	3483	13974
YOL097W-A	chrXV	135837	136548	+	712	16
YOL097C	chrXV	136162	137860	-	1699	11250
YOL096C	chrXV	137940	139105	-	1166	782
YOL095C	chrXV	139143	141380	-	2238	653
YOL094C	chrXV	141352	142612	-	1261	2
YOL093W	chrXV	141518	143759	+	2242	247
YOL092W	chrXV	143028	145323	+	2296	3428
YOL091W	chrXV	145334	147163	+	1830	112
YOL090W	chrXV	147278	150358	+	3081	4164
YOL089C	chrXV	150226	153552	-	3327	2199
YOL088C	chrXV	153655	154817	-	1163	2273
YOL087C	chrXV	155152	158918	-	3767	4926
YOL086W-A	chrXV	159116	159615	+	500	375
YOL086C	chrXV	159455	161697	-	2243	306706
YOL085W-A	chrXV	160785	162238	+	1454	2
YOL085C	chrXV	161673	162014	-	342	0
YOL084W	chrXV	162356	165331	+	2976	271
YOL083W	chrXV	165483	167037	+	1555	105
YOL083C-A	chrXV	166266	167006	-	741	0
YOL082W	chrXV	168381	170080	+	1700	1646
YOL081W	chrXV	171070	180309	+	9240	19821
YOL080C	chrXV	180285	181471	-	1187	1115
YOL079W	chrXV	181057	181455	+	399	0
YOL078W	chrXV	181633	185245	+	3613	1907
YOL077W-A	chrXV	185388	185920	+	533	406
YOL077C	chrXV	185578	186804	-	1227	6830
YOL076W	chrXV	186993	190223	+	3231	5082
YOL075C	chrXV	189658	193542	-	3885	2227
YOL073C	chrXV	193742	194851	-	1110	1572
YOL072W	chrXV	194948	196471	+	1524	1086
YOL071W	chrXV	196351	197157	+	807	585
YOL070C	chrXV	197008	198753	-	1746	2462
YOL069W	chrXV	198925	200463	+	1539	887
YOL068C	chrXV	200147	202509	-	2363	706
YOL067C	chrXV	200933	202570	-	1638	1
YOL066C	chrXV	202626	204807	-	2182	1506
YOL065C	chrXV	204421	205944	-	1524	831
YOL064C	chrXV	205959	207268	-	1310	2621
YOL063C	chrXV	207334	210338	-	3005	2974
YOL062C	chrXV	210356	212015	-	1660	3294
YOL061W	chrXV	212192	213946	+	1755	10810
YOL060C	chrXV	213730	216207	-	2478	2693
YOL059W	chrXV	217076	218757	+	1682	5053
YOL058W	chrXV	219139	220684	+	1546	1456
YOL057W	chrXV	220703	223127	+	2425	6945
YOL056W	chrXV	223143	224349	+	1207	1261
YOL055C	chrXV	224361	226348	-	1988	974
YOL054W	chrXV	228512	230016	+	1505	699
YOL053W	chrXV	230069	231391	+	1323	764
YOL052C-A	chrXV	231260	231800	-	541	41
YOL052C	chrXV	232315	233791	-	1477	4374
YOL051W	chrXV	234940	238185	+	3246	3057
YOL050C	chrXV	237744	238338	-	595	104
YOL049W	chrXV	238540	240225	+	1686	5407
YOL048C	chrXV	240064	241410	-	1347	786
YOL047C	chrXV	241614	242747	-	1134	148
YOL046C	chrXV	243466	244140	-	675	33
YOL045W	chrXV	243497	246802	+	3306	3277
YOL044W	chrXV	247049	248478	+	1430	636
YOL043C	chrXV	248289	249638	-	1350	271
YOL042W	chrXV	249158	251222	+	2065	1263
YOL041C	chrXV	251060	252708	-	1649	4873
YOL040C	chrXV	252786	253629	-	844	18
YOL039W	chrXV	253063	254811	+	1749	35393
YOL038C-A	chrXV	254713	256030	-	1318	0
YOL038W	chrXV	254812	258706	+	3895	177
YOL037C	chrXV	256626	257077	-	452	0
YOL036W	chrXV	256344	259170	+	2827	2
YOL035C	chrXV	258803	259105	-	303	0
YOL034W	chrXV	259896	263283	+	3388	1650
YOL033W	chrXV	263412	265239	+	1828	1117
YOL032W	chrXV	265307	266705	+	1399	551
YOL031C	chrXV	266122	267745	-	1624	1458
YOL030W	chrXV	267913	269830	+	1918	10001
YOL029C	chrXV	269706	271058	-	1353	12
YOL028C	chrXV	269936	271591	-	1656	346
YOL027C	chrXV	271773	273793	-	2021	5524
YOL026C	chrXV	273711	274377	-	667	869
YOL025W	chrXV	274866	277072	+	2207	1181
YOL024W	chrXV	277068	277647	+	580	31
YOL023W	chrXV	277874	280266	+	2393	989
YOL022C	chrXV	280097	281528	-	1432	3596
YOL021C	chrXV	282302	285479	-	3178	11598
YOL020W	chrXV	286025	288180	+	2156	8120
YOL019W-A	chrXV	288420	288572	+	153	4
YOL019W	chrXV	288743	290819	+	2077	3356
YOL018C	chrXV	290618	292222	-	1605	1083
YOL017W	chrXV	292429	294803	+	2375	610
YOL016C	chrXV	294513	296227	-	1715	4270
YOL015W	chrXV	296411	298975	+	2565	372
YOL014W	chrXV	299472	300873	+	1402	1002
YOL013W-B	chrXV	300690	300980	+	291	0
YOL013W-A	chrXV	301047	301238	+	192	56
YOL013C	chrXV	301265	303193	-	1929	2244
YOL012C	chrXV	303360	304806	-	1447	1839
YOL011W	chrXV	304593	307689	+	3097	8694
YOL010W	chrXV	307883	309265	+	1383	2569
YOL009C	chrXV	309014	310823	-	1810	421
YOL008W	chrXV	309984	311138	+	1155	0
YOL007C	chrXV	310851	312502	-	1652	3252
YOL006C	chrXV	312919	315559	-	2641	3853
YOL005C	chrXV	315703	316585	-	883	2761
YOL004W	chrXV	316938	321548	+	4611	11881
YOL003C	chrXV	321655	323015	-	1361	1737
YOL002C	chrXV	323346	324650	-	1305	3538
YOL001W	chrXV	324805	326276	+	1472	1190
YOR001W	chrXV	326787	329263	+	2477	7305
YOR002W	chrXV	329361	331474	+	2114	5052
YOR003W	chrXV	331381	333104	+	1724	482
YOR004W	chrXV	333543	334576	+	1034	1812
YOR005C	chrXV	334399	337378	-	2980	985
YOR006C	chrXV	337419	338688	-	1270	1422
YOR007C	chrXV	338629	340057	-	1429	19017
YOR008C	chrXV	340950	342711	-	1762	6167
YOR008C-A	chrXV	342857	343081	-	225	77
YOR008W-B	chrXV	343929	344030	+	102	73
YOR009W	chrXV	344335	345798	+	1464	303
YOR010C	chrXV	346081	347361	-	1281	221
YOR011W	chrXV	349679	353863	+	4185	3002
YOR011W-A	chrXV	355652	355858	+	207	1
YOR012W	chrXV	356543	356956	+	414	1
YOR013W	chrXV	356548	357293	+	746	155
YOR014W	chrXV	357415	360256	+	2842	738
YOR015W	chrXV	357866	360457	+	2592	0
YOR016C	chrXV	359726	361197	-	1472	2159
YOR017W	chrXV	361377	363954	+	2578	2088
YOR018W	chrXV	364313	367042	+	2730	1801
YOR019W	chrXV	368127	370319	+	2193	201
YOR020C	chrXV	369619	370925	-	1307	8785
YOR020W-A	chrXV	371155	372140	+	986	696
YOR021C	chrXV	372641	374798	-	2158	4412
YOR022C	chrXV	373671	375877	-	2207	312
YOR023C	chrXV	375953	377882	-	1930	795
YOR024W	chrXV	377847	378170	+	324	1
YOR025W	chrXV	378143	379966	+	1824	1144
YOR026W	chrXV	379359	381008	+	1650	1059
YOR027W	chrXV	380952	383213	+	2262	21074
YOR028C	chrXV	383208	384695	-	1488	481
YOR029W	chrXV	384600	384935	+	336	0
YOR030W	chrXV	386749	389555	+	2807	2642
YOR032C	chrXV	389660	391267	-	1608	0
YOR032W-A	chrXV	389692	392569	+	2878	67
YOR033C	chrXV	392252	394665	-	2414	2000
YOR034C	chrXV	394729	397324	-	2596	2462
YOR034C-A	chrXV	397106	399157	-	2052	25
YOR035C	chrXV	397493	400124	-	2632	1031
YOR036W	chrXV	400291	401308	+	1018	1012
YOR037W	chrXV	401480	402818	+	1339	975
YOR038C	chrXV	402654	405458	-	2805	3012
YOR039W	chrXV	405602	407008	+	1407	4515
YOR040W	chrXV	407013	408263	+	1251	537
YOR041C	chrXV	407924	410009	-	2086	2
YOR042W	chrXV	408314	409909	+	1596	0
YOR043W	chrXV	410158	412486	+	2329	4566
YOR044W	chrXV	412708	413706	+	999	738
YOR045W	chrXV	413795	414497	+	703	1126
YOR046C	chrXV	414114	416108	-	1995	9351
YOR047C	chrXV	416170	418270	-	2101	3860
YOR048C	chrXV	418390	421706	-	3317	9482
YOR049C	chrXV	422390	423917	-	1528	987
YOR050C	chrXV	424001	425997	-	1997	245
YOR051C	chrXV	424619	426291	-	1673	143
YOR052C	chrXV	426388	427437	-	1050	5196
YOR053W	chrXV	427817	428158	+	342	0
YOR054C	chrXV	427749	430017	-	2269	799
YOR055W	chrXV	429478	429912	+	435	0
YOR056C	chrXV	430188	431751	-	1564	3233
YOR057W	chrXV	432106	433502	+	1397	1836
YOR058C	chrXV	433417	436496	-	3080	1895
YOR059C	chrXV	438851	440839	-	1989	292
YOR060C	chrXV	439326	441190	-	1865	272
YOR061W	chrXV	441371	442803	+	1433	4515
YOR062C	chrXV	442635	444209	-	1575	532
YOR063W	chrXV	444105	445967	+	1863	208513
YOR064C	chrXV	445861	446796	-	936	448
YOR065W	chrXV	447084	448905	+	1822	1864
YOR066W	chrXV	449225	451599	+	2375	1249
YOR067C	chrXV	451644	453567	-	1924	3578
YOR069W	chrXV	453665	455987	+	2323	1710
YOR068C	chrXV	453869	454213	-	345	0
YOR070C	chrXV	455779	458029	-	2251	1814
YOR071C	chrXV	458740	461731	-	2992	2386
YOR072W	chrXV	461502	461816	+	315	0
YOR072W-A	chrXV	461791	462039	+	249	17
YOR072W-B	chrXV	464469	464630	+	162	0
YOR073W	chrXV	464694	466662	+	1969	933
YOR074C	chrXV	466569	467988	-	1420	1093
YOR073W-A	chrXV	467390	467623	+	234	0
YOR075W	chrXV	467798	469310	+	1513	845
YOR076C	chrXV	469294	471659	-	2366	1526
YOR077W	chrXV	471861	473160	+	1300	0
YOR078W	chrXV	471904	473408	+	1505	171
YOR079C	chrXV	473338	474735	-	1398	1201
YOR080W	chrXV	474586	477179	+	2594	1248
YOR081C	chrXV	476812	479532	-	2721	1900
YOR082C	chrXV	479296	479637	-	342	0
YOR083W	chrXV	479371	481261	+	1891	0
YOR084W	chrXV	479662	481819	+	2158	317
